6.33551773707795,0,-0.716057849875735,0,-1.0900802573867,-0.991035122876531,-0.181919593603467,-3.52404824084977,0,0,0.265512113055028,0,0,0
0,3.15338028739163,-0.0788947703056774,-0.355626846976711,0,-0.0202617874644256,-0.693406416705378,0,-1.26028470563588,0.0444115043356174,0.0407444454325761,0,0,0
-0.716057849875735,-0.0788947703056774,4.83856502957266,0,-0.64278007056631,0,-0.707590374738182,0,0,-0.151364044409305,0,-2.06808953718303,0,0
0,-0.355626846976711,0,2.88689468990659,0,0,-0.733502632742577,0,-0.22690194221793,0,-0.714668614172016,0,0.774203643378071,0
-1.0900802573867,0,-0.64278007056631,0,6.71660527540911,-0.191460358067934,-0.330077751530296,-1.53091562372701,0,0,0.0595382916544877,-0.0157101042439428,-0.989389916739519,-1.47770592797597
-0.991035122876531,-0.0202617874644256,0,0,-0.191460358067934,4.56795715644569,-0.320300903748323,0,-0.144905583091964,0.0906916614493064,0.131685571560292,0,0,-1.63585572293333
-0.181919593603467,-0.693406416705378,-0.707590374738182,-0.733502632742577,-0.330077751530296,-0.320300903748323,4.36902859857349,0,-0.307789134318669,-1.19234766663449,0,0,0,0
-3.52404824084977,0,0,0,-1.53091562372701,0,0,7.45314500917412,0,0,0,-0.664824645973344,-0.78077910340846,-0.597865366045315
0,-1.26028470563588,0,-0.22690194221793,0,-0.144905583091964,-0.307789134318669,0,3.78636774780022,0,0,-0.209595650241466,0,-1.12599952389518
0,0.0444115043356174,-0.151364044409305,0,0,0.0906916614493064,-1.19234766663449,0,0,4.68017927244199,-0.410018232941636,-1.68845234389943,-1.44451911240619,-0.0333441047350575
0.265512113055028,0.0407444454325761,0,-0.714668614172016,0.0595382916544877,0.131685571560292,0,0,0,-0.410018232941636,2.13453304302675,-0.0614617125909689,0,0
0,0,-2.06808953718303,0,-0.0157101042439428,0,0,-0.664824645973344,-0.209595650241466,-1.68845234389943,-0.0614617125909689,5.4444986555264,0,-0.605493135492517
0,0,0,0.774203643378071,-0.989389916739519,0,0,-0.78077910340846,0,-1.44451911240619,0,0,4.74230496387675,-0.362916072782478
0,0,0,0,-1.47770592797597,-1.63585572293333,0,-0.597865366045315,-1.12599952389518,-0.0333441047350575,0,-0.605493135492517,-0.362916072782478,5.69882871335295
