0.00180911144797848,0.625741447577759,0,0,0,0,0,0,0,0,0,0.0191971956431923,0.0058244236374899,0,0
-0.00797940436396556,0,0.644050467145895,0,0,0,0,0,0,0,0,0,0,0,0
-0.00912364860057392,0,0,0.643453400809291,0,0,0,0,0,0,0,0.0648305400268551,0,0,0
-0.00507433707527525,0,0,0,0.590224445143167,0,0,0,0,0,0,0,0,0,0
-0.00176757727772048,0,0,0,0,0.659175023937405,0,-0.0184619806118044,0,0,0,0,0,0,0
-0.00969819974061834,0,0,0.0328852779971605,0,0,0.663613363315823,0,0,0,0,0,0,0,0
-0.00134380378911916,0,0,0,0,0,0,0.63161343491669,0,0,0,0,0,0,0
-0.000110917231361195,0,0,0,0,0,0,0,0.634109337654916,0.0211212275465913,0,0,0,0,0
-0.00942008635494678,0,0,0,0,0,0,0,0,0.659970627559099,0,-0.0487000701283374,0,0,0
-0.0007648709087446,0,-0.0169173084488079,0,0,0,0.0137743257789464,0,0,0,0.62483985924273,0,0,0,0
0.00257548443674374,-0.0612925716324274,0,0,0,0,0,0,0,0,0,0.664017655304665,0,0,0
-0.00260631701762286,0,0,0,-0.00180906795041093,0,0,-0.0122427976176707,0,0,0,0.0522915760166099,0.689853151062811,0,0
-4.1814758858108e-05,0,0,0,0,0,-0.0240054148376718,0.00117795823102326,0,0,0,0,0,0.667876370828963,0
-0.00195719652127469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620124809573907
