0.367086524462556,0,0,0,0,0,0,0,0,0,0,-0.011443766301279,0,0
0,0.356919144559815,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.406610268926794,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.434312336047527,0.00282895302865733,0,0,0,0,0,0,0,0,0
0,0,0,0,0.448929762448881,0,0,0,0,0,0,0,0,0
0,0,0,0.0153678490084872,0,0.435233079525173,-0.00771015636991471,0,0,0,0,0,0,0
0,0,0,0,0,0,0.457061147491509,0,0,0,0,0,0,0.0145840260027213
0,0,0,0,0,0.0326220854729783,0,0.39925813460728,0,0,0,0,0,0
0,0,0,-0.0046908883791222,-0.0118509988911571,0,0,0,0.381382588334461,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.043283814910264,0.433229336510277,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.417637237978126,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.492251264505155,0,0
0,0,0,0.00846967079254751,0,0,0,0,0,0,0,0,0.468305378811523,0
0,0,0.0227474417009282,0,0,0,-0.00569697765918078,0,0,0,-0.00210516957697425,0,0,0.425934356143487
