0.00384034647062676,0.64723967236655,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00346350497728803,0,0.592479756434976,0,0,0,0,0,0,0,0,0,0,0,0
-0.000741435348012125,0,0,0.640912651186582,0,0,0,0,0,0,0,0,0,0,0.0287275992837562
0.00206435740311202,0,0,0,0.641775379028657,0,0.0184881741994029,0,0,-0.00657477397067124,0,0,0,0.0124023493581306,0
0.00229747155458915,0,0,0,0.00342640715489029,0.736904004107656,0,0,0,-0.0151156488131282,0,0,0,0,0
0.00157949194339324,0,0,0,0,0,0.606001774034468,0,0.0485013766499162,0,0,0,0,0,0
-0.00065897077714727,0,0,0,0,0,-0.00882044077370386,0.693380592161746,0,0,0,0,0,0,-0.00680819423341391
0.00217133645942185,0,0,0,0,0,0,0,0.633448954244257,0,0,0,0,0,0
-0.003882421086026,0,0,0,0,0,0,0,0,0.610014453159987,-0.0568207705064536,0,0,0,0
-0.00136703897064145,0,0,0,0,0,0,0,0,0,0.618561487617841,0,0,0,0
-0.00204693643681953,0,0,0,0,0,0,0,0,0,0,0.634941374747861,0,0,-0.00263273937729083
0.000319386451222334,-0.0186305595122018,0,0,0,0,0,0,0,0,0,0,0.660830906719015,0,0
0.00173382263574121,0,0,0,0,0,0,0,0,0,0,0,0,0.713113086126949,0
0.00202165720413082,0,0,0,0,0,0,0.0213512263085215,0,0,0,0,0,0,0.610351446861855
