L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.81892,0.825889,-0.995395,2.20428,-0.270706,-0.462368,-0.266166,-3.19695,0.165672,-0.415709,1.81802,-2.1389,-0.00826251,-0.654509
-2.24479,0.522495,-0.866881,0.124967,-0.278221,-0.434853,-1.54396,-2.67882,-0.00327356,-1.0518,0.433427,-1.91572,-0.347567,-0.495177
-0.724181,-0.409868,-0.798943,-3.00841,-0.100947,-0.130587,-1.96197,-1.00605,-0.488683,-1.32517,-1.26318,-0.614673,-0.945689,0.00436127
0.657375,-0.961815,-0.532388,-2.86531,-0.0342818,0.437462,-2.07397,0.274702,-0.844159,-1.36296,-1.83054,0.517256,-0.875909,0.473023
0.734993,-0.675988,0.00925095,-0.564775,-0.0349188,0.949122,-1.69848,0.370252,-0.480852,-0.739986,-1.22567,0.406706,-0.158877,0.741837
-0.497632,0.347371,0.413388,0.0378274,-0.13389,0.857893,0.483427,-0.529127,0.321361,0.894353,-0.637781,0.0554652,0.240348,0.604241
-1.16651,1.27131,0.672108,0.108682,-0.0621576,0.470185,2.3406,-1.1918,0.818287,1.68647,-0.350564,0.182897,0.0189079,0.280617
-0.000877809,1.57312,0.940132,1.70011,0.0166412,0.122975,2.38137,-0.298403,0.655898,1.04122,0.320739,0.845315,0.272647,0.0042977
1.00561,0.824093,1.3317,2.24308,0.323688,-0.0321113,1.67059,0.45919,0.0712711,0.647664,0.0597821,1.45028,1.61934,0.138588
0.848715,-0.194949,1.54209,0.951639,0.699053,0.166107,1.31641,0.700405,-0.254434,0.831482,-0.274164,1.29563,1.78989,0.675345
1.34947,-0.0697147,1.51519,-0.143868,0.855962,0.430154,2.20021,1.28705,-0.230708,1.22947,0.321573,0.633578,0.671309,0.96526
2.25904,0.358366,1.42621,-0.689853,0.897852,0.133669,2.51316,1.5161,-0.0483951,1.21622,-0.0378973,-0.0737527,-0.132454,0.655781
2.37115,0.33225,1.06357,-0.0587105,0.429561,-0.495445,1.3748,1.14333,0.209434,0.352474,-0.335118,-0.0694697,-0.512253,0.138935
