L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.3789,0.681805,-2.15625,-1.21364,0.164203,0.356227,-1.57602,-2.65238,0.615609,-0.728769,-1.6968,-1.83815,-0.5996,0.291136
-1.40072,-0.657133,-2.17561,-1.65851,0.106724,0.446389,-0.881536,-1.74469,-0.0423526,0.617338,-2.06902,-1.01799,0.312514,0.891878
-0.583584,-1.17623,-0.858792,-0.367372,-0.356051,0.315827,-0.0832621,0.0270307,-0.105593,1.69807,-0.898789,0.262112,0.075692,1.01533
-0.712626,-0.600877,0.742789,1.17806,-1.0025,0.232664,0.319947,0.956618,0.902247,1.36439,1.26114,1.4266,-1.47107,0.453805
-1.4954,-0.362529,0.658193,-0.0341658,-1.39467,0.352993,0.26493,0.468135,1.06585,0.344381,1.53768,1.24923,-1.93357,0.0632265
-2.51671,-0.7452,-0.397359,-2.224,-1.93285,0.075457,-1.87688,-1.1366,0.383773,-1.40583,-0.0765447,-0.66885,-1.55293,-0.0392262
-1.73997,-0.508327,0.43217,-1.69798,-2.00817,-0.910044,-3.55815,-1.56073,0.162989,-2.3332,-0.529314,-1.83284,-1.19271,-0.318891
0.0810069,0.0736794,1.66694,-0.80168,-0.884407,-1.6755,-1.91736,-0.803962,-0.185353,-1.10703,-0.570357,-1.17664,-0.480012,-0.446481
0.38974,0.77488,1.00341,-1.51279,0.400905,-1.06049,0.230818,-0.340789,-0.0895006,0.40662,-1.27535,0.101722,0.490628,0.0864742
0.0558659,1.5558,-0.269821,-1.14435,0.630187,-0.198853,0.448131,0.747154,1.11721,0.839164,-0.814265,0.942408,0.912973,0.675804
0.6357,1.02058,-0.985407,0.47246,0.953148,-0.323742,0.113051,1.99691,1.13389,1.16531,0.470589,0.607108,1.73852,0.778597
1.23172,-0.0654608,-0.745167,1.36449,2.00883,-0.515833,0.46656,2.07729,0.136811,1.94959,0.991212,-0.400547,2.76009,0.551912
1.14952,-0.177202,-0.22682,1.36869,2.17636,-0.463357,1.38883,1.4325,0.0872152,2.67348,1.77,-0.649707,2.12491,0.110831
1.17739,-0.108856,0.140882,1.21244,1.39568,-0.226093,2.28514,0.927587,0.103966,2.45876,3.57517,0.391626,0.580244,0.099436
1.6329,-0.143818,1.10089,1.68861,0.416393,0.240901,2.40056,0.916142,0.147312,0.8464,4.13569,1.90901,-0.37044,0.455426
1.21917,-0.194548,1.3065,1.06331,-1.22712,0.0959066,0.952391,0.865799,-0.0178608,-1.22137,2.22855,1.84293,-1.07215,0.301391
-0.242928,-0.917206,0.178629,-1.45956,-2.98077,-0.549266,-1.54783,0.593588,-0.878163,-2.8667,0.0301826,0.602202,-2.44792,-0.266014
-1.31903,-1.49791,-0.574882,-2.14132,-3.41278,-0.877518,-2.08528,0.465002,-1.08116,-3.01214,-1.03299,0.0457764,-3.5394,-0.766894
-1.21748,-1.97016,-0.465172,-0.329487,-2.37757,-0.507965,-0.368287,-0.112355,-1.4808,-1.52707,-1.92379,-0.918628,-3.18827,-0.803518
0.321636,-2.61513,-0.0328682,1.2282,-0.759996,-0.000981277,1.17172,-0.836457,-2.30959,-0.0866546,-2.37525,-1.71792,-1.97253,-0.706503
1.86758,-2.1921,-0.258754,1.75349,0.30843,-0.013289,1.73981,-0.858806,-2.03354,0.0773275,-1.65951,-0.715819,-0.834101,-0.73603
1.78146,-1.10769,-1.2902,1.82922,0.31443,0.281468,1.68917,-0.383567,-1.59551,-0.673079,-1.10045,0.198373,-0.316189,-0.140032
1.14948,-0.687756,-1.59131,1.7577,-0.105431,0.893123,1.01405,0.622634,-1.28426,-1.09113,-1.32733,0.319549,-0.357626,0.493858
0.690192,-0.766118,-1.47707,1.06086,-0.305065,0.403048,-0.204528,1.05005,-0.380186,-0.756502,-1.49592,0.530714,-0.403823,-0.0352748
-0.495585,-0.562193,-2.15394,-0.0462314,-0.273731,-0.262862,-0.848741,0.352836,0.0791617,0.168969,-1.31183,0.249336,-0.684892,-0.936732
-1.61131,-0.32469,-2.45654,0.00926674,-0.195426,0.180379,-0.223253,-0.124483,-0.0204805,1.07901,-1.43777,-0.622366,-1.08805,-0.879091
-2.15588,-0.871458,-1.99977,0.153768,-0.149259,0.328774,0.312627,-1.17793,-0.470975,1.03235,-2.41631,-1.10974,-0.659533,-0.204264
-2.74953,-1.32458,-1.13814,-1.38401,-0.615687,-0.167922,-1.07877,-2.87762,-0.853731,-0.37829,-3.09617,-0.556225,-0.455223,-0.115025
-2.18588,-0.18542,0.821514,-2.34075,-1.012,-0.408099,-2.11854,-2.77642,0.342674,-1.41611,-1.86052,0.71166,-0.129385,-0.535952
-0.98865,2.171,2.3122,-1.72808,-0.517244,-0.0842093,-0.797226,-1.43257,2.34316,-0.478132,0.192749,1.41408,1.26954,-0.409871
-0.986819,4.30713,1.85048,-0.805001,-0.478555,0.167616,-0.674919,-1.11283,3.74967,-0.419907,1.30258,1.24955,1.5569,-0.245163
-0.888608,3.42927,0.315913,0.186425,-0.613702,0.216658,-1.96003,-1.49064,2.7424,-1.69041,1.76973,0.164575,0.404569,-0.653584
0.831425,1.02673,-0.0545676,1.31041,0.22956,0.573072,-0.0710805,-0.94882,0.0495585,-1.10568,2.11449,-1.53548,-0.157021,-0.896909
2.77675,0.807963,2.03836,2.17588,1.22398,0.361109,3.4064,0.314507,-0.718677,0.377577,1.89464,-1.44409,0.137229,-0.925655
3.63878,1.54883,4.18396,2.4145,2.07238,-0.0665146,4.58632,1.59062,-0.141172,0.893252,1.79749,0.36301,0.509621,-0.597631
3.69777,1.98319,4.54219,2.24141,2.56905,0.290908,4.21732,2.55962,-0.0269787,0.341831,2.31928,0.91134,1.16388,0.189195
2.75045,1.63894,3.19951,1.80226,2.57567,0.595137,2.92419,2.0662,-0.516418,-0.18234,2.17731,-0.600818,2.40877,0.535133
1.33106,1.11118,1.05413,1.61759,2.1729,0.0980153,0.269879,1.18442,-0.848677,0.371262,1.57765,-1.47828,3.15594,0.0763482
0.394639,1.15579,-0.107589,1.67292,1.35974,-0.629725,-2.15032,0.872487,-0.131783,0.510436,1.34136,-0.539553,2.77787,-0.300386
-0.227018,0.485655,-0.19108,0.781819,0.503914,-0.567437,-2.48909,0.171483,0.44199,-0.386786,0.400708,0.267314,2.02941,0.0354417
-0.146783,-0.179088,0.286202,-0.969214,-0.140008,-0.0377607,-1.73462,-0.139882,0.425032,-0.684013,-1.24133,0.353795,0.899951,0.182517
0.518191,0.390729,0.954296,-2.29292,-0.210914,0.0746212,-1.12529,0.699004,0.428895,0.261159,-1.79863,0.285576,0.19214,0.083574
0.561574,0.383626,0.472285,-2.43473,-0.235608,0.339349,-0.76958,1.60088,-0.336029,0.930362,-0.936383,0.00234475,0.0463158,0.548986
-0.220195,-0.232333,-0.985075,-1.62363,-0.877998,0.565967,-1.17747,0.713708,-0.549702,0.0629653,-0.0529602,-0.441914,-0.830899,0.685449
-1.69407,-0.194954,-2.41769,-1.46938,-1.56329,0.114256,-2.12942,-1.90775,0.205537,-1.40137,-0.508694,-1.03152,-1.7245,0.103554
-2.87381,-0.386714,-3.30705,-1.95628,-1.93213,-0.136028,-2.71658,-3.71599,0.243975,-2.28515,-1.5532,-1.79412,-2.00163,-0.180761
-2.32862,-0.612414,-3.2987,-1.56823,-1.93842,-0.0390037,-2.06934,-3.10055,-0.103701,-1.89304,-1.92012,-2.33031,-1.99298,-0.146486
-0.367524,-0.356818,-2.41443,-0.772364,-1.32306,-0.0105954,-1.76668,-0.836653,-0.466358,-1.03316,-1.04178,-2.40416,-2.01229,-0.379806
1.57307,-0.0561395,-0.695541,-0.162815,-0.186223,0.0634147,-2.35897,1.46559,-0.672857,-0.713112,0.683848,-1.49339,-1.76743,-0.682428
1.97664,0.0330041,0.863738,0.174184,1.06754,0.298123,-0.847525,2.34263,-0.725807,0.23474,1.13539,0.271001,-0.64932,-0.438587
1.16241,0.191275,1.73255,0.117828,1.78372,0.741753,1.49475,1.56796,-0.359118,1.25444,0.669667,1.48479,0.301061,0.184502
1.02431,1.1923,2.07308,-0.00567156,1.81747,1.19716,2.73793,1.1555,0.789435,2.00929,1.11145,1.5318,-0.0267041,0.620256
1.57231,1.89015,1.41003,-0.999356,1.63065,1.53036,3.37237,1.66536,1.45961,3.15774,0.912133,0.888392,-0.590079,0.945963
1.87001,1.31332,0.625077,-2.56885,1.08762,1.26708,2.93577,1.88407,1.37416,3.17263,-0.403909,0.312297,-0.444003,0.960634
