L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.11215,0.142365,0.26489,-1.03313,0.959872,0.170382,1.57063,-1.81161,-0.482616,0.849667,0.552764,-0.524923,0.654485,0.0749547
0.77822,1.63265,0.591453,1.86808,2.12444,0.488973,2.25215,0.226383,0.610553,1.06028,3.01373,0.460852,2.66,0.992986
2.46897,1.85531,0.461295,4.15965,2.35469,0.747419,2.02722,1.58443,0.887245,1.18014,3.43212,0.880418,3.31808,0.956343
2.61699,0.71443,1.02873,3.621,1.96902,0.97434,1.56048,1.43708,-0.21867,1.19895,2.09199,0.844566,2.86153,0.268905
3.14522,-0.506969,1.93641,0.714854,1.94063,1.21118,0.848501,1.19464,-1.73194,0.642529,0.434257,1.06336,2.94642,0.390315
1.671,-1.65858,1.5618,-2.19702,1.48528,1.07876,0.0828644,0.384821,-2.6339,0.0118185,-1.6985,0.636641,2.32456,0.588643
-1.48474,-2.38647,0.358144,-2.17536,-0.0423069,0.0853201,-0.68086,-0.711926,-2.31436,-0.281288,-2.82429,0.045385,0.194827,-0.00664637
-2.779,-1.99954,-0.516215,-1.72353,-1.10154,-0.86855,-1.33011,-0.787319,-1.08541,-0.138257,-2.82193,0.762284,-0.566476,-0.119393
-2.54746,-1.27156,-0.686643,-2.96922,-0.946644,-0.962334,-1.01775,-0.590096,-0.289499,0.697569,-2.54389,1.58433,0.216446,0.0456559
-2.41148,-0.981335,-0.763875,-1.51626,-1.13226,-0.823088,-0.34089,-0.847223,-0.438087,1.15231,-0.571464,0.994053,-0.44573,-0.487915
-1.76725,-0.32985,-1.33982,1.23822,-1.84211,-0.633004,-0.18008,-0.578911,0.245571,0.37153,1.44108,0.126756,-1.58984,-0.86532
-0.817186,0.657122,-1.90343,1.39584,-1.68675,-0.48037,0.180931,0.0132762,1.41482,-0.266579,1.52922,-0.179892,-0.961757,-0.818805
-1.07169,0.00807933,-1.61108,2.16919,-1.07055,-0.511252,0.576403,-0.304518,0.175681,0.205703,2.39733,-0.374888,-0.156909,-0.775484
-0.654223,-0.619888,-0.603752,4.51191,-0.157823,-0.236556,-0.149298,-0.353753,-1.16865,0.238927,3.61561,-0.858626,0.0735075,-0.571141
1.04129,2.02304,0.00602064,3.6209,1.06582,0.306248,-0.943152,0.898115,1.9344,-0.533127,1.95707,-1.45,1.26086,0.11197
-0.071746,3.68848,-0.455335,0.597227,1.12828,0.193778,-0.999504,0.844247,4.57666,-0.965887,-0.466812,-1.97469,2.02786,0.703159
-2.41611,1.76085,-0.799776,-0.160151,0.0645033,-0.418667,-1.06215,-0.526697,2.50814,-0.84003,-0.315032,-1.81717,0.631302,0.553992
-1.90564,0.729171,-0.0198032,-0.380663,-0.291803,-0.634547,-0.482915,-0.639116,1.40878,-0.0322662,0.889022,-0.816456,-0.726335,0.313121
-0.205987,2.33381,0.387705,-1.44411,0.0599153,-0.339331,0.504415,-0.0889521,3.90456,0.854095,0.550525,-0.193626,-0.690205,0.548024
1.00177,3.70429,-0.0943666,-1.13247,0.159145,0.170104,1.07503,0.251104,5.06958,0.944779,-0.200387,-0.000606591,-0.0476304,0.789578
1.92407,2.63215,-0.53691,1.33573,0.46191,0.313531,0.781863,0.645585,2.65766,-0.0445317,0.753176,-0.211774,0.490402,0.425284
2.52262,0.600103,-0.603004,2.21411,0.734546,0.330144,-0.420408,0.953569,0.191685,-1.30295,0.838083,-0.794079,0.0281842,0.127901
1.99468,-0.662922,-0.185049,0.0317863,0.377106,0.402184,-0.839428,0.581867,-0.935196,-1.4094,-1.42334,-0.74811,-1.08593,0.145715
0.260771,-0.892138,0.242601,-1.22695,-0.395352,0.0630201,0.271446,-0.17176,-1.4246,-0.71337,-2.57984,-0.291188,-1.8145,-0.154514
-0.463157,-0.312758,0.540348,-1.03564,-0.619535,-0.240632,1.40273,-0.168963,-1.24889,-0.24773,-2.36809,-0.0890712,-1.62904,-0.239168
1.0436,0.114265,1.22811,-0.379906,0.148351,0.166834,1.66831,0.491774,-1.22365,0.118259,-1.27285,0.508115,-0.927252,0.315834
1.9302,-0.495542,1.52169,0.324317,0.903317,0.468748,1.25333,0.461394,-2.08609,0.407302,1.07635,1.20517,-0.483107,0.607745
0.618922,-1.44717,0.69839,0.205346,0.898123,-0.215734,-0.0192372,-0.282961,-2.30709,0.59036,1.92282,0.714914,-0.282758,-0.148898
0.0325379,-1.57288,-0.606231,0.761391,0.47426,-0.878983,-1.55023,-0.326492,-1.26685,0.124388,0.452441,-0.640188,0.0802381,-0.806634
0.621887,-1.2025,-1.51415,0.594667,0.1549,-0.630923,-1.73457,0.118072,-0.785157,-0.806943,-1.7701,-1.48281,0.803934,-0.595321
0.757433,-0.898466,-1.11271,-1.63947,-0.295249,0.0158454,-0.634453,0.122667,-0.897503,-1.22271,-3.38321,-1.52208,1.39745,-0.378472
0.408707,-1.33449,-0.0720558,-2.2752,-1.17274,0.308944,-0.489231,-0.237959,-1.52649,-2.05405,-2.6225,-1.30577,0.770199,-0.160595
-0.041085,-1.93881,0.348592,-0.557248,-1.77035,0.262688,-1.4719,-0.389653,-2.09758,-2.94805,-0.445878,-0.757498,-0.610312,0.128245
-0.820751,-1.50097,0.269879,-0.814138,-1.4795,0.132699,-1.63399,-0.422488,-1.27176,-2.19024,-0.479713,0.00987424,-1.19406,-0.0241136
-1.45821,0.128109,0.287332,-2.557,-1.02382,-0.265519,-0.746744,-0.338035,1.18796,-0.283451,-1.43702,0.690183,-1.42196,-0.50415
-1.6504,1.88921,-0.122861,-2.25326,-0.753276,-0.573333,-0.223832,-0.242186,3.72772,0.956864,-0.721377,0.824907,-1.70972,-0.837969
-1.80646,1.59755,-1.00619,-1.73363,-0.395091,-0.375118,-0.184987,-0.522187,3.01088,0.9035,-0.322511,0.281835,-1.21396,-0.673279
-1.41021,0.128807,-1.13909,-1.84422,-0.139007,-0.131107,-0.275166,-0.657145,0.416506,0.161224,-0.456133,-0.220524,-0.347396,-0.0695292
-0.414313,-0.495759,-0.503618,-1.01946,-0.132267,-0.204282,-0.487169,-0.16575,-0.583916,-0.0597266,-0.0157496,0.0648976,-0.0845843,0.279348
0.023212,-0.692958,0.148472,-0.189592,-0.410196,-0.278882,-0.16436,0.313924,-0.887866,0.479984,0.657158,0.800287,-0.465665,0.0442503
-0.0934872,-0.273233,0.613479,-0.669213,-0.56179,0.0354227,1.03122,-0.0211711,-0.805849,0.898944,0.666902,0.976268,-0.568254,-0.223698
1.36687,1.41213,1.40972,-0.367866,-0.452628,0.596203,2.91602,0.32504,1.32551,1.70937,0.576841,1.34188,-0.307359,0.0665492
2.93476,1.78738,1.65448,1.14791,-0.279635,1.00041,3.14646,1.17192,2.36608,2.02747,1.54333,1.83571,-0.54032,0.57675
1.0426,0.177516,0.771222,0.320318,-0.186645,0.806195,1.14189,0.134807,0.825191,1.19632,1.55364,1.42032,-0.876594,0.299135
-0.898655,-0.599334,0.559148,-1.09234,0.0574185,0.359028,-0.0092869,-0.942801,-0.0500331,0.87685,0.220594,1.00361,-0.783884,-0.440229
0.116418,-0.511769,0.606478,0.132109,0.470953,0.276852,-0.129436,-0.397545,-0.575225,0.176063,-0.0444989,0.501814,-0.414026,-0.28433
0.810179,-0.803032,0.0455139,0.958806,0.120478,0.478659,-0.85346,-0.149262,-1.38474,-1.36165,0.144614,-0.203704,-0.0501777,0.841237
0.0243722,-0.409293,0.0653928,1.35596,-0.543414,0.560878,-1.24146,-0.440404,-0.501049,-1.28776,-0.00109769,-0.148979,-0.20774,0.97889
-1.03032,1.43542,0.150433,3.38106,-0.585958,-0.0764234,-1.10034,-0.767856,1.79788,-0.564137,0.486372,-0.138761,-0.705771,-0.201677
-1.47942,1.16931,-0.287154,2.60827,-0.817597,-0.597349,-0.784523,-0.959458,1.59021,-0.456419,0.408757,-0.229585,-1.40665,-0.532043
-0.957534,-1.66722,-0.0195724,-1.2716,-1.36112,-0.276498,0.335584,-0.314608,-1.36308,0.406025,-0.605598,0.496148,-2.01997,-0.0250116
-0.450999,-2.84958,0.487577,-1.98041,-1.164,-0.249795,1.05168,0.34528,-3.23278,0.833732,-1.15731,0.966914,-1.40405,-0.21553
-0.824125,-1.91486,-0.184233,-0.396717,-0.72415,-0.614866,0.0599419,0.283669,-2.41872,0.211391,-1.11439,0.44647,-0.304964,-0.510567
-1.43897,-0.655228,-1.16798,-0.0418204,-0.485879,-0.777156,-1.81809,-0.081201,-0.371552,-0.83801,-1.12746,-0.523601,0.138371,-0.32966
-2.04114,0.0327081,-1.13176,-0.0272347,-0.373841,-0.687464,-2.25767,-0.471524,0.667603,-1.38109,-1.25215,-1.33981,-0.00998783,-0.52054
-1.67683,-0.0178369,-0.103295,-0.246737,-0.313381,-0.179379,-1.40641,-0.314012,-0.0358604,-0.532004,-0.417611,-1.31714,-0.433167,-0.520256
-0.329271,-0.112144,0.81658,-0.407489,0.0591205,0.261399,-1.11179,-0.0728584,-0.673043,0.0179558,0.944973,-0.782027,-0.671914,-0.142976
0.221096,0.414771,0.929115,-0.589382,0.445434,0.170986,-0.981412,-0.238679,0.368816,-0.241291,0.836711,-0.66614,-0.652127,-0.336963
1.11523,0.754151,0.933115,-1.08364,0.577757,0.0784146,-0.686772,0.147546,1.00678,-0.253783,-0.185422,-0.674002,-0.471103,-0.655006
1.82876,0.0984232,0.764651,-1.39388,0.000913289,0.0512456,-0.258065,0.596308,-0.0171911,0.234748,-0.446096,0.0966289,-0.62157,-0.555342
0.543935,-0.704842,0.0200037,-2.3215,-1.04558,-0.209477,0.590823,0.409321,-1.2456,0.845564,-0.948009,1.13614,-0.956582,-0.456109
-0.611919,-1.03803,-0.834006,-3.08245,-1.21479,-0.138291,0.591215,0.305996,-2.02762,0.521518,-1.81836,1.26051,-0.715671,-0.435808
-0.62686,-1.04386,-1.14058,-2.22408,-0.49766,0.295662,-0.104246,0.139371,-2.13967,-0.0566077,-1.27942,0.788017,-0.0434923,-0.393459
-0.570945,-0.921817,-0.834372,0.288415,0.0762117,0.488424,0.109304,-0.182811,-1.86661,0.131813,0.921287,0.425557,0.70847,-0.276682
-0.147802,-0.812238,-0.360286,3.91791,0.361414,0.419156,1.00538,0.160478,-1.46093,0.580887,3.62473,0.462919,0.939956,-0.0832785
0.836577,-0.590453,0.293485,6.03295,0.587408,0.143313,1.62414,0.978806,-0.816464,0.958254,4.73595,0.962005,0.327469,-0.15388
1.47887,-0.365437,0.697058,6.05917,0.984936,-0.0699221,1.25318,1.17427,-0.401112,0.925573,4.08829,0.829749,-0.235208,-0.277738
1.28247,-0.128495,0.635579,5.80679,1.75225,0.159235,0.777146,0.681607,-0.281751,1.05738,3.35011,-0.606294,-0.254621,-0.0894528
0.241917,0.118952,0.102823,5.37763,2.36909,0.442837,0.874312,-0.163444,0.13222,1.12905,2.88301,-2.34873,0.0418206,0.252023
-1.28617,-0.127634,-1.02283,3.52998,2.07655,0.14729,0.469155,-0.996423,0.167521,0.39026,1.55247,-3.15127,0.374344,0.678167
-0.865242,0.791597,-1.27034,0.0221001,1.06519,-0.28366,-0.0569666,-0.349228,0.777419,-0.231748,-0.453602,-2.45562,0.563363,1.16895
1.09922,2.61443,-0.271994,-2.53527,0.234247,-0.34394,0.545517,0.924823,2.95903,-0.547803,-1.79394,-1.0476,0.716122,1.13788
1.4801,2.17607,0.201497,-2.11994,-0.316455,-0.503172,1.09842,0.668466,3.06598,-0.971704,-1.68354,-0.343218,0.761462,0.37202
1.32185,1.06074,0.160497,-1.31107,-1.02627,-0.514449,0.612526,0.0640941,1.31504,-1.36412,-0.796578,-0.0596823,0.939975,-0.0476825
1.28498,0.386671,0.330144,-2.63815,-1.37381,-0.313643,-0.100037,0.0658769,-0.185834,-1.75066,-1.67571,0.27534,1.31198,0.225816
0.183263,-0.62946,0.414889,-2.0787,-1.07344,-0.408222,-0.411713,-0.316583,-1.48505,-1.46692,-2.20466,0.217737,1.16029,0.333576
-0.610265,-1.19031,0.0864441,0.0953649,-0.897686,-0.470556,-0.258689,-0.631889,-2.10225,-0.272026,-1.23032,-0.0710035,0.580982,0.265033
0.346271,-1.12682,-0.441963,-0.564776,-0.29947,-0.257212,-0.10279,0.191692,-1.98618,0.810019,-1.61886,-0.17421,0.696737,0.112849
0.157941,-0.855013,-0.916449,-2.093,0.61802,-0.174858,-0.307657,0.532385,-1.03233,1.17049,-2.19779,-0.325661,1.32379,-0.280738
-1.94994,-1.12987,-1.43217,-2.01987,0.664855,-0.316349,-0.91635,-0.653818,-0.982333,0.457399,-1.66546,-0.71184,1.28133,-0.623434
-2.28548,-1.05404,-1.12161,0.373396,0.374695,-0.147625,-0.796751,-1.17544,-1.18328,-0.331097,0.0467459,-0.672917,0.876266,-1.02581
-0.621552,-0.18064,-0.13163,4.34371,0.339058,0.282502,0.15525,-0.527081,-0.11042,-0.0520136,2.63107,-0.223909,0.389714,-1.16294
2.09893,0.685859,0.584035,5.60713,0.990965,0.610896,0.594036,0.553493,0.508932,0.753035,3.25916,0.21968,0.0164297,-0.263643
3.47367,1.03093,1.08777,2.34021,1.51827,0.493624,0.557009,1.15818,0.0788314,1.28817,1.44482,0.559176,-0.211456,0.643179
1.38884,0.721884,1.19673,-1.16298,0.446133,0.0153634,0.140832,0.257913,0.227143,1.05682,0.275829,0.712182,-0.929109,0.577012
-1.0612,0.746728,1.0748,-3.01069,-0.912916,-0.269718,-0.0432671,-0.775987,1.8671,0.774395,-0.118349,1.29118,-1.42777,0.385094
-1.43613,0.91448,0.990234,-3.60848,-0.988496,-0.492467,0.529761,-0.818336,2.82918,0.763102,-0.944469,1.7443,-1.19585,0.235302
-0.232048,0.461298,0.918145,-2.38154,-0.578447,-0.510505,0.358353,-0.398266,1.5686,0.0567781,-1.09684,1.3288,-1.00917,0.162519
1.40115,0.422602,1.43928,-1.45675,-0.724659,-0.121977,-0.0965983,0.14226,0.405007,-0.655517,-0.539417,1.33782,-1.2479,0.412005
2.44205,0.813568,2.0147,-2.08131,-0.993038,0.00246304,0.262408,0.532541,0.499945,-0.966728,-0.763176,1.37998,-1.43708,0.404507
2.69744,0.732761,1.67105,-2.35419,-0.814712,-0.18117,0.30459,0.596152,0.696335,-1.11587,-1.27578,0.529376,-1.35171,-0.0984134
2.60426,0.604376,0.784462,-1.70188,-0.78285,-0.17908,-0.176483,0.901551,0.752369,-0.929044,-0.82044,-0.301674,-0.975877,-0.482626
1.67413,0.193212,-0.409489,-1.13454,-1.08706,0.0496854,-1.30227,1.11191,0.24365,-1.40121,-0.0465188,-0.864966,-0.259861,-0.178694
-0.169506,-0.178571,-1.28548,-1.1789,-1.38161,0.215217,-2.15893,0.667102,-0.127438,-1.53091,-0.235466,-1.00791,0.391123,-0.0957454
-1.54949,-0.222824,-1.33115,-2.36829,-1.78039,0.033671,-1.95375,0.169733,-0.116946,-0.865888,-1.47168,-0.780206,0.471963,-0.468511
-2.00297,-0.44743,-1.00979,-2.65835,-1.71379,-0.0248842,-1.41469,-0.20629,-0.251293,-0.64391,-1.92201,-0.777348,-0.0882591,-0.352582
-1.25494,-0.381838,-0.565345,-0.754609,-0.199483,0.314466,-0.174686,-0.0119866,-0.0511764,0.0459333,-0.873507,-0.57374,-0.210811,-0.0315439
-0.247592,-0.522373,-0.39775,0.672625,1.85418,0.515366,0.92593,0.773806,-0.0715384,1.10502,0.0166776,0.167069,0.717034,0.322922
-0.678698,-1.51219,-0.938222,1.97832,2.48766,0.228156,0.629139,0.860098,-0.888095,0.784642,0.950902,0.487673,1.22632,0.606273
-1.14955,-2.08322,-1.44098,3.5192,1.59996,-0.240562,0.0824578,0.2481,-1.61064,-0.354549,2.08847,0.296815,0.375067,0.412004
-0.782082,-1.58262,-1.16695,2.78212,0.607063,-0.241791,0.012481,-0.320963,-1.50516,-0.862202,1.06351,0.258489,-0.848913,0.10798
