L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.60952,0.126821,-0.0404404,3.22773,-1.8101,-0.874032,2.68072,-0.988035,0.134183,-0.777653,-0.304485,-0.627126,-1.63271,-0.963677
0.322352,0.317475,0.304336,1.70122,-0.120026,-0.454308,3.06566,0.878999,-0.264423,-0.441732,-0.153838,0.399846,-0.216006,-0.200874
2.21008,0.325598,0.407213,0.440556,1.55959,-0.0304194,1.71072,2.1993,-1.26374,0.0319582,0.00581742,0.159008,1.1409,0.191389
3.26022,0.775347,0.682559,0.759809,2.6235,0.891782,1.09676,2.80364,-1.10715,0.713768,0.818712,0.0116084,1.38291,0.946025
3.48643,1.44166,1.2192,1.01493,3.13832,1.89891,2.05173,3.04926,0.030451,1.88985,1.71591,1.11173,1.91361,2.36399
2.50676,1.67846,1.36569,0.446292,2.92138,2.30978,2.41376,2.02984,0.830006,2.05442,1.38832,1.68417,2.56669,2.86968
0.0738474,1.47148,0.975403,-0.0530077,1.07331,1.64014,0.972018,-0.592775,1.18807,0.596947,-0.799197,0.677459,1.83118,1.58542
-2.17823,1.31647,0.525487,-1.31534,-1.31401,0.618954,-1.70267,-2.68528,1.15716,-1.17666,-3.74444,-0.471346,0.619137,0.240944
-1.80733,1.48892,0.793681,-2.32078,-1.55278,0.485292,-3.02352,-1.72664,1.23505,-0.848108,-3.93535,0.580721,0.785107,0.480268
-0.579459,1.04003,0.889926,-3.19436,-0.421973,0.619952,-2.12659,-0.143837,1.16876,0.273052,-1.88361,1.89916,1.59587,1.33718
-1.50885,-0.245646,-0.391038,-4.19383,-0.911887,-0.103842,-1.71608,-1.32972,0.427282,-0.292891,-1.0423,0.746199,1.01449,0.777103
-2.70217,-1.39674,-1.33997,-2.01976,-2.59995,-1.09195,-2.40178,-2.47456,-0.238124,-0.862646,-0.53974,-0.487875,-0.623583,-0.768605
-1.74121,-1.70245,-1.02759,0.668818,-2.41766,-1.22349,-3.03417,-1.37285,-0.300111,-1.20051,0.350999,-0.395748,-1.28834,-1.37857
-0.448664,-1.01815,-0.50275,0.748032,-1.62268,-0.979758,-3.52874,-0.966308,-0.0649561,-2.03948,0.489826,-0.783262,-1.34663,-1.65279
-1.02233,-0.61688,-0.448936,-0.379456,-2.4981,-1.07495,-3.74156,-1.90128,0.195511,-2.58857,-0.17798,-1.61394,-2.35649,-2.23065
-2.01081,-1.0001,-0.706345,-0.325797,-2.93738,-1.39263,-2.88312,-2.01772,0.171981,-2.24361,-0.23052,-1.59006,-3.30511,-2.37911
-0.585725,-1.10247,-0.486734,1.41638,-0.907364,-1.23912,-1.0029,-0.338512,-0.347099,-0.230611,1.4083,-0.30147,-2.32824,-1.65804
2.36939,-0.53015,0.293983,1.68338,1.49481,-0.424032,0.222201,2.12291,-0.850146,2.28011,3.15233,1.84236,-0.0704771,-0.0363487
3.55636,0.138827,0.893383,-0.170972,1.86508,0.520519,0.512117,3.04633,-0.880139,2.66066,3.02544,2.8475,1.19484,1.40181
2.17456,0.229292,0.83879,-1.02969,0.85288,0.824266,1.11846,1.80237,-0.620276,1.43984,1.23582,1.91819,1.15641,1.48734
0.0453677,0.10295,0.405002,0.481824,0.164169,0.314293,2.4628,0.0523283,-0.268047,0.0197112,-0.502576,0.300074,0.947304,0.77367
-0.880696,0.128706,0.00361664,1.3794,0.512394,-0.0495827,3.20009,-0.578553,0.0997766,-1.3112,-1.68245,-1.13155,1.04765,0.100639
-0.191736,0.438998,-0.0737543,0.948662,0.675027,0.212694,2.61896,0.075178,0.700907,-1.52558,-1.10926,-1.58591,0.750267,-0.260086
-0.175456,0.422277,-0.0997088,0.30335,-0.762296,0.176576,1.32726,0.262909,1.08311,-1.01951,0.789229,-1.36618,-0.633235,-0.224146
-0.425997,-0.181952,0.187882,-0.553016,-1.32229,-0.0668933,0.105912,0.416754,0.67596,-0.367403,2.0448,-0.153995,-0.618008,0.397452
0.674645,0.11156,0.769497,-1.74501,0.831476,0.202279,-0.153943,1.06958,0.405851,0.313619,2.01426,1.40531,1.38693,1.02725
0.561168,1.18816,0.60031,-3.41005,2.1547,0.461586,-0.232277,0.0368688,0.759697,-0.371271,0.38986,1.22678,1.48604,0.627418
-0.875585,1.22358,-0.0358758,-3.54095,0.826601,0.343088,-0.982726,-1.88028,0.792717,-2.15061,-0.81469,-0.0553915,-1.1112,-0.357372
-0.363124,0.119515,0.00223704,-1.21501,-0.257546,0.234566,-0.932941,-1.30523,0.375253,-2.33411,0.658583,-0.288877,-2.50515,-0.4617
