L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.13452,1.36245,-0.205971,1.78623,1.31429,0.599481,-0.8522,-0.669428,0.902178,-0.900982,0.885847,0.258871,0.0874351,1.51913
-0.641014,0.967104,-0.360806,2.00432,1.41352,0.587197,-0.276253,-0.322992,0.0760798,0.2738,1.10714,0.144367,1.09831,1.58402
0.40382,0.191115,-0.0321479,0.988434,1.28087,0.109668,1.09602,0.453326,-0.841828,1.68586,0.422763,0.303962,2.38328,1.33215
0.990306,0.241357,0.180409,-0.451604,1.12194,0.0124561,0.991593,1.03965,-0.664855,1.38509,-0.276496,0.448971,2.83765,0.931901
1.41816,0.312231,0.173474,-0.219164,1.37004,0.467199,0.313767,1.41097,-0.1222,0.804349,-0.341141,0.102862,2.76414,0.465102
2.09072,-0.039983,0.642088,1.12494,1.73099,0.829075,0.111782,1.50466,0.011719,0.324084,0.397951,-0.364939,2.6075,0.265971
1.87498,-0.121956,0.789447,1.11083,1.00849,0.62815,0.180987,0.990814,0.183346,0.253561,1.44358,-0.496278,1.5758,0.0320628
0.355582,0.26101,-0.0298377,0.147367,-0.27076,0.0255,0.385864,-0.204358,0.576457,0.46015,1.14728,-0.640884,0.0968447,-0.426809
-0.765277,0.722286,-0.553697,-0.143717,-0.733255,-0.459654,0.613844,-1.09805,0.68834,-0.156648,0.581812,-0.568404,-0.193832,-0.530799
-1.00014,0.900623,-0.416995,-0.124608,-0.651264,-0.429002,0.284113,-1.03905,0.357168,-0.582115,0.327444,0.00994805,0.176651,0.143452
-0.926404,0.458092,-0.377717,-0.440539,-0.566119,-0.158265,-0.379561,-0.544893,-0.0928313,0.0723957,-0.629663,0.473577,-0.0298651,0.652503
-0.900306,-0.096701,-0.233855,-0.953963,-0.0351989,-0.0102236,-0.821128,-0.703882,-0.207181,0.432512,-1.57489,0.208147,-0.522389,0.358929
-1.16031,0.313491,0.010703,-0.509634,0.202435,0.223814,-1.2936,-1.37717,0.202036,-0.81471,-1.39021,-0.567915,-1.21686,-0.160117
-1.21524,0.735064,0.0305263,0.421069,-0.340336,0.243503,-1.1483,-1.07691,0.133818,-1.40119,-0.300667,-0.764952,-1.56585,-0.625475
-1.07049,0.235817,-0.188978,0.0923694,-0.859502,-0.301496,-0.496747,-0.268048,-0.196343,-0.751528,0.523575,-0.368458,-1.49538,-0.960883
-0.727385,-0.154328,-0.429511,-0.676675,-1.00585,-0.490355,0.189102,0.0301625,0.192483,-0.610186,0.598962,-0.322777,-1.80302,-0.78038
-0.118129,-0.364729,-0.246198,-1.04606,-0.746321,0.00584347,0.729801,0.177865,0.334746,-0.28339,-0.382826,-0.516999,-1.87257,-0.124889
0.287833,-0.524428,0.0330967,-0.604664,-0.390454,0.487227,0.581497,0.480902,-0.108217,-0.102271,-1.62776,-0.324179,-0.985864,0.476801
0.115875,-0.301908,-0.171825,-0.0590435,-0.358906,0.424105,0.398794,0.414228,-0.343319,-0.0470299,-1.60761,0.0398339,-0.0551431,0.401332
-0.533946,-0.142306,-0.503591,-0.81837,-0.645067,-0.296166,0.456922,-0.398737,-0.208602,0.640545,-0.70577,0.191457,0.0552499,-0.593986
-0.840409,-0.191338,-0.368109,-1.815,-0.73519,-0.854249,-0.185586,-1.17741,-0.0648151,0.35034,-0.302089,0.213937,0.0129455,-1.74503
0.107249,-0.223437,0.385537,-1.07912,-0.203539,-0.629314,-0.434036,-0.802433,-0.154712,-0.350001,-0.101964,0.229535,0.575272,-1.85024
1.67444,-0.196119,1.24879,1.09066,0.383593,0.18762,0.891086,0.700337,-0.121669,0.233562,0.59258,0.404565,0.970815,-0.829526
2.10755,-0.213216,1.45983,2.6112,0.171124,0.870687,2.25522,1.52751,0.117849,0.475575,1.82572,0.506517,0.279819,0.118185
1.08714,-0.422828,0.95613,2.08612,-0.613171,0.517235,1.78831,0.722945,0.0524971,-0.416851,1.84594,0.179687,-0.59232,0.254659
-0.176917,-0.301514,0.2751,0.348526,-0.866725,-0.0678045,-0.420866,-0.422177,-0.186516,-1.46227,-0.243245,-0.24422,-0.874233,0.0890313
-0.345075,0.1362,0.220136,-0.811979,-0.730628,-0.0617281,-1.73282,-0.634607,-0.143045,-1.70851,-1.53645,-0.343153,-0.940502,-0.220444
0.718207,0.292953,0.64973,-0.358526,-0.534555,0.223975,-0.377065,0.334309,-0.062322,0.0757477,-0.709629,-0.147387,-0.33592,-0.44043
1.36564,0.402261,0.544186,1.00253,-0.322748,0.645665,1.28693,1.10224,0.0519538,1.74551,0.633858,-0.0427606,0.325002,-0.161375
0.423705,0.47917,-0.290829,1.21279,-0.332037,0.555573,1.36789,0.694868,0.411291,1.42838,0.834691,-0.144018,0.000776101,-0.0710425
-1.0804,0.945122,-1.23321,0.966233,0.181035,0.0164375,0.519305,-0.303231,0.859471,0.148157,0.616428,-0.518273,-0.571028,-0.0889186
-1.40889,1.52474,-1.38009,1.1006,0.569499,-0.361574,-0.324108,-0.996428,0.88536,-1.38219,0.773808,-1.04122,-0.961684,-0.0586859
-0.521073,0.722909,-0.643915,0.39337,-0.180046,-0.723464,-0.358079,-0.635303,0.275155,-1.27619,0.116387,-0.708301,-1.256,-0.57494
-0.430586,-0.679032,-0.0959442,-1.08524,-1.27313,-1.0592,-0.871209,-0.299177,-0.309661,-0.457695,-1.28841,0.42139,-1.63508,-1.11758
-1.70513,-1.51503,-0.00990465,-2.71052,-1.74751,-1.36836,-2.14493,-1.18349,-0.775656,-1.02261,-2.43552,1.11832,-1.8112,-1.25855
-2.49786,-1.77371,-0.0786949,-3.66623,-1.51029,-1.67232,-2.38986,-2.38652,-0.756436,-1.29513,-2.29483,1.17263,-1.79729,-1.46607
-1.76026,-1.18735,-0.309863,-2.86756,-0.745463,-1.15753,-1.87064,-1.95961,-0.183621,-0.510326,-0.924986,1.03283,-1.72244,-0.777042
0.24332,-0.323872,0.0414487,-0.445053,-0.0925353,0.159825,-1.22917,0.269604,-0.149276,0.12045,0.275936,0.887397,-0.728359,0.68786
1.96147,-0.168253,0.747815,1.43843,0.045796,0.890827,-1.0178,1.53659,-0.620306,-0.413808,0.498116,0.420811,0.696371,0.856764
2.00221,-0.655402,0.785224,0.941174,0.291235,0.697507,-1.41194,0.800146,-0.663059,-0.931571,-0.274739,-0.219857,1.07879,-0.0203899
1.10988,-0.705549,0.329429,-0.134398,0.213887,0.235222,-1.24669,0.138687,-0.128671,0.127696,-0.751151,-0.376583,0.0667962,-0.352505
0.622673,0.0954839,0.0940194,0.176229,0.00149142,0.199412,-1.10129,0.276487,0.287463,0.402821,-0.581192,-0.419639,-0.66536,0.165861
0.809025,0.55554,0.387657,0.724375,0.397875,0.545933,-1.08646,0.431732,0.498602,-0.39548,-0.323045,-0.387384,-0.158098,0.514111
1.2878,0.111067,0.885995,0.775506,0.818305,0.777502,-0.138665,0.862634,0.570557,0.164998,0.6786,0.320195,0.556511,0.507258
1.30394,-0.463488,0.920473,0.96507,0.955113,0.605224,0.304752,1.24824,0.262909,0.984169,1.41709,0.591973,1.03353,0.61489
0.302118,-0.781325,0.103366,1.29806,1.14578,-0.116387,-0.29807,0.710926,-0.116021,0.89563,0.906734,-0.351894,0.750057,0.558468
-0.510825,-0.658769,-0.538494,1.21497,1.40875,-0.383344,-0.338272,0.338512,-0.475379,0.858116,0.310053,-0.796082,-0.185104,0.615632
0.060345,0.011974,-0.107882,0.766324,1.18652,0.0721898,-0.138653,0.936484,-0.643255,0.328023,0.0631923,0.0875574,-0.175867,0.832724
0.907653,0.630394,0.478874,0.484852,0.868209,0.448628,-0.0433521,1.29588,-0.308479,-0.810344,-0.0815622,0.905231,0.785978,0.849238
0.778775,0.350274,0.354851,0.551467,0.30178,0.560512,1.07403,0.922037,-0.0787387,-0.16147,-0.0891139,0.736642,1.15072,0.583794
0.00934039,-0.498665,-0.068333,0.0615159,-1.06484,0.141441,1.80961,0.250618,-0.206292,1.24079,-0.30671,0.0519462,0.613387,-0.199823
