L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-0.31614,0.464927,-0.101874,0.429457,0.368743,0.384957,-0.358564,0.471304,0.435429,1.38246,2.43195,-0.797662,0.910838,1.22022
-1.08577,0.581452,-0.0325256,0.0128168,0.906075,-0.323956,-1.06298,-0.282057,0.17115,0.566193,1.90394,-1.00657,0.539867,0.807383
-0.717224,0.513021,0.36758,0.0112048,1.90337,-0.570252,-0.420048,-0.468963,-0.21622,0.409828,0.365694,-0.477419,0.913953,0.714245
0.615464,-0.158535,0.676652,-0.338566,1.934,-0.306804,0.783301,-0.413352,-1.0401,1.40405,-1.03301,0.0458924,1.44316,0.341994
1.30403,-1.1273,1.14491,-1.45229,0.800463,-0.231686,1.3151,-0.551977,-1.35924,1.26204,-1.81703,1.27989,0.608186,-0.780461
1.69044,-1.1968,1.64874,-1.476,0.12093,-0.0231923,1.52687,-0.217966,-0.777819,-0.603598,-1.71337,2.30246,-0.192457,-1.31298
1.48311,-0.594171,1.27782,-0.609148,-0.330031,0.435949,1.04738,0.12829,0.0402402,-2.53847,-1.10313,2.01449,-0.716026,-0.733988
0.692316,-0.102253,0.463208,-0.0833801,-0.421615,0.654171,0.0306412,0.0214812,0.655007,-2.85944,-0.732407,1.35176,-0.964692,-0.110469
1.11208,0.0589768,0.217043,0.748186,0.229388,0.754782,-0.340775,0.599593,0.618766,-2.08583,-0.430163,1.09333,0.0129653,0.526272
2.41111,0.00919177,0.54088,1.47405,0.67869,0.82115,0.323706,2.1286,0.167605,-1.26642,0.0745384,1.15055,1.07348,1.55805
2.55471,-0.307107,0.33043,2.01818,1.0595,0.388661,1.97942,3.17447,-0.225935,0.292683,0.771992,0.881985,1.1996,2.35992
1.18002,-0.715335,-0.521489,1.3501,1.33545,-0.312989,2.24148,2.95447,-0.517111,1.13512,1.35188,0.511676,0.969929,2.11578
-0.285808,-0.860549,-0.783446,-1.19593,0.718503,-0.81518,-0.251184,1.61487,-0.607129,0.262022,1.267,0.631061,0.321226,0.553888
-0.544049,-0.787236,-0.345646,-2.38972,0.242149,-0.953666,-2.662,-0.332347,-0.42134,-0.755054,0.562013,0.204628,-0.26113,-0.985035
0.176712,-0.641371,0.190012,-1.26362,0.929455,-0.421882,-3.00653,-1.8424,-0.237939,-1.10294,-0.285993,-1.00665,-0.0626988,-1.22316
0.787888,0.0112395,0.651609,-0.348183,1.6315,0.219558,-1.61279,-2.40095,0.0281999,-0.73776,-1.57318,-1.74121,0.188357,-0.786654
