L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.68958,0.644213,-0.267537,-2.42814,1.81475,0.659386,-1.15961,-1.2181,0.182702,-1.45763,-1.50587,-0.114056,0.0278116,1.48088
-0.155035,0.576653,0.582908,-2.17964,1.07541,0.800704,-0.569737,-0.237332,-0.0848026,-1.04787,-1.85879,0.693906,-1.16905,0.326709
0.803846,-0.593109,0.828422,-2.0532,-0.505234,0.335603,0.104846,0.141953,-0.801092,0.137567,-2.32463,0.500502,-1.66147,-0.602806
0.108934,-1.92386,0.485327,-0.514388,-0.950903,0.100959,0.641745,-1.29355,-0.973665,0.544293,-2.10725,-1.14078,-0.976889,-0.524989
0.0467506,-1.01293,0.642935,2.78302,-0.71532,0.256063,1.33094,-1.65304,0.358096,0.0874789,0.28124,-1.79004,-0.655916,-0.936408
1.3424,0.881165,1.05841,4.2756,-0.110317,0.536323,1.55449,-0.0712416,1.67131,-0.158191,2.50715,-1.04073,-0.848937,-1.07946
3.39862,1.82774,1.58803,4.46866,0.819245,1.11595,1.99922,1.88816,1.72136,0.797926,2.89902,0.0917972,-0.00760067,-0.198584
4.48733,2.24864,1.89755,4.5133,0.691513,1.14321,3.90149,2.84988,1.21709,2.83919,2.42632,0.784638,1.27164,0.00798725
2.86807,1.55968,1.48087,2.88266,0.0753452,0.671852,4.90273,1.67621,0.521521,3.47914,1.06906,0.364575,1.59295,-0.443402
0.787753,0.592539,0.817352,1.20236,0.654589,0.591601,3.93641,-0.295959,0.244261,2.9367,-0.434565,-0.256959,1.14631,-0.727239
0.737168,0.795978,0.35332,1.57094,1.76999,0.509297,3.12006,-0.907454,0.774034,2.78391,-0.317163,-0.333231,0.978389,-0.910443
1.29156,0.612473,0.526715,2.07663,1.87495,0.115207,2.74492,-0.98809,1.10873,1.83386,-0.0988871,0.0452357,1.94168,-0.296096
1.42355,-0.547646,1.0179,2.14103,1.65269,0.0654383,1.33319,-0.861429,0.888429,0.0970674,-0.931665,0.496816,2.73556,1.23139
1.89765,-0.599771,1.3585,2.0353,2.27047,0.489463,-0.822762,0.569117,0.738362,-0.849104,-0.830369,1.32338,2.58169,2.40515
1.57383,0.443502,1.44598,0.831033,3.11886,1.05203,-1.61794,1.82422,0.581837,-0.278759,0.28836,2.60424,2.36058,3.01147
