L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.9329,-0.464984,0.772822,-2.68493,1.45404,0.063756,-0.0907167,-0.832063,0.480137,1.06879,-2.28761,-0.771893,0.308913,0.0965787
-1.66887,-0.870796,0.677907,-3.36207,0.204596,0.00663368,-1.21898,-0.262839,0.145514,0.52568,-2.01826,-0.888342,-0.198323,-0.0279647
-0.897889,-0.554469,-0.775513,-1.39,-0.757311,-0.614464,-0.339588,-0.245363,-0.946334,-1.35121,-0.772174,-1.70793,-0.584077,-0.839315
-0.837858,-1.53245,-1.95552,0.861652,-1.57218,-1.17152,0.0349272,-0.450246,-1.83784,-2.32309,0.634344,-2.35534,-0.668165,-1.41644
-1.12553,-2.22798,-1.73354,2.72861,-1.94712,-0.946665,-1.00902,-0.469934,-1.67607,-1.68277,1.61583,-2.15814,-0.470066,-1.18668
-2.29501,-0.835114,-1.53185,2.60801,-0.761825,-0.757545,-0.786624,-1.15496,-1.76236,-1.54053,0.712991,-2.88294,-0.453673,-1.30777
-2.86989,-0.151478,-2.13703,0.515164,-0.0888616,-1.08841,0.179047,-1.20231,-2.06681,-2.10024,-0.227025,-3.40161,-0.813156,-1.50756
-1.23163,-0.359518,-1.39507,0.273536,-0.567043,-0.441166,0.470018,0.0590369,-1.01859,-1.35533,0.333497,-1.39552,-0.308919,-0.195797
0.0921309,0.457608,0.535873,2.20318,-0.591777,0.813935,0.515467,0.623779,0.780403,0.490169,1.19468,0.894905,0.437157,1.14551
-0.278215,0.26313,0.745163,3.41371,-0.414539,0.227328,0.0182261,0.308667,0.892161,0.71282,2.32315,0.781718,-0.102131,0.458154
-1.05878,-0.641357,-0.1686,1.38061,-0.426276,-0.888791,-0.136162,0.343858,-0.261166,0.276388,2.1376,-0.340687,-1.1419,-0.649772
-0.898633,0.220057,0.160229,-1.10678,0.0106179,-0.419561,1.26702,0.452024,-0.538147,1.21331,0.924967,-0.231159,-1.224,-0.631093
0.264994,1.39073,1.51362,-0.0866024,0.931825,0.669219,1.81264,-0.0187455,-0.103177,1.63529,0.701042,0.939876,-0.283648,-0.0436537
1.00581,1.78235,2.06552,3.30148,0.936513,1.25,0.797956,-0.784157,0.229748,1.10915,0.453758,1.6503,0.284258,0.540516
1.18197,1.53314,1.47736,4.12584,-0.173376,0.695802,0.904336,-0.936545,0.182168,0.731198,0.296879,1.2944,0.000877175,0.379961
1.47061,0.700092,0.831355,0.37668,-0.425231,-0.354213,2.07823,-0.0979699,-0.233687,0.348614,0.309966,0.443675,0.0328217,-0.477978
1.80785,0.391891,0.701721,-3.04049,-0.132902,-0.478305,2.41728,0.903854,0.0859179,0.762017,0.0483765,0.26833,0.694867,-0.523791
2.12378,-0.0536009,0.43336,-2.00546,-0.0488289,-0.257662,1.35811,1.22668,0.886228,1.37778,0.0769106,0.541323,1.11624,0.082922
1.31487,-1.09776,0.0108931,-0.106154,0.275337,-0.354174,-0.527457,0.498488,0.92749,0.57002,-1.01008,0.201627,0.649334,-0.15334
-0.670483,-1.1145,0.124074,-2.06703,0.0731106,-0.178023,-1.26983,-0.963662,0.912565,-0.0745938,-3.30492,-0.379158,-0.143403,-0.583302
-1.1727,-0.55881,0.120715,-4.24961,0.262035,0.186866,-0.528685,-1.41535,0.933479,0.425669,-3.86273,-0.466126,-0.0242774,-0.000638397
0.259881,-0.0806379,0.111286,-3.27268,2.24372,0.742305,-0.204717,-0.387871,0.88929,0.788302,-2.25141,0.413357,1.28454,0.946829
0.956047,0.518435,-0.0710726,0.0688972,3.93989,1.14846,-0.205606,0.153512,0.786662,0.762354,-0.279688,0.975855,2.24543,1.07068
-0.339363,0.281018,-0.791669,2.92228,2.51438,0.259466,-0.58515,-0.559197,-0.0346616,-0.182748,0.738493,-0.00321916,0.943187,0.00383613
-1.12938,-0.397542,-0.588156,2.53639,-0.138482,-0.791358,-0.928651,-0.579392,-0.381968,-0.880824,0.515891,-0.326604,-0.628203,-0.81572
-0.318367,-0.146522,0.0728334,1.33274,-0.36329,-0.543349,0.221006,0.398332,-0.109851,0.369286,-0.0553174,0.196502,-0.0994968,-0.459859
0.838626,0.598442,0.513309,0.507212,0.403276,0.256968,0.555446,1.13438,0.275422,1.7795,0.326974,0.635689,0.644336,0.477642
1.89671,0.404829,1.34519,-2.18124,-0.250499,0.613179,-1.616,1.6542,0.806262,1.16509,0.323836,1.64522,0.112821,1.04048
1.42288,-0.478165,1.25982,-5.13156,-0.863817,0.238235,-3.36242,1.32393,-0.0285371,-1.45988,-1.40771,1.55779,-0.564358,0.357389
1.19307,-0.738519,0.359081,-2.47154,-0.10745,0.127525,-2.95491,1.09824,-0.404544,-2.73497,0.237839,1.43191,0.398951,0.0957588
2.94717,-0.825496,0.475554,2.68709,0.9883,0.794165,-2.354,2.20382,1.12157,-1.22819,3.97206,2.79627,2.50405,1.10184
2.47756,-1.60099,0.447967,2.18195,0.960047,0.922612,-2.10987,2.49325,1.36077,0.312787,2.45764,2.54898,2.71839,1.36543
-0.579234,-1.77493,-0.638672,-0.694883,-0.0788182,0.138368,-0.928069,1.11385,0.157783,0.779374,-0.933714,0.464093,0.754597,0.754713
-1.7286,-0.276272,-1.06732,-0.372657,0.0666147,-0.195259,1.01085,-0.0880208,0.026958,0.941401,-1.01551,-0.552113,-0.0313229,0.764821
-0.575948,1.53373,-0.724326,2.77927,0.628727,0.279932,1.90546,-0.0901612,1.13118,1.53925,1.29071,0.0440924,0.563445,1.36111
0.258224,1.81719,-0.598828,4.40644,-0.269309,0.36682,1.12612,0.0852925,1.58777,1.33405,2.51528,0.516682,0.0924971,1.16522
-0.291095,0.899113,-0.989992,2.5849,-0.273542,-0.0670151,0.865649,-0.52782,0.726436,0.0926908,1.33833,-0.0829467,-0.536733,-0.0125274
-1.40679,-0.0980414,-1.83868,1.41909,0.820295,-0.395841,1.24823,-1.12142,0.192713,-0.353733,0.682253,-0.786957,-0.286441,-0.763423
-2.7794,-0.830437,-2.02933,0.134873,-0.0865793,-0.620886,-0.340696,-1.52876,0.460516,-0.779037,-0.239421,-1.0046,-0.779961,-0.660123
-2.9881,-0.528539,-0.982781,-2.46694,-1.81147,-0.60477,-1.88938,-1.49509,0.361521,-1.543,-2.42763,-0.849648,-1.82506,-0.279283
-0.599258,0.419061,0.506275,-3.12894,-0.988438,-0.066258,-1.11202,-0.240375,0.139147,-1.47421,-2.5111,0.12786,-1.34754,0.342305
1.12744,1.2125,1.31919,-1.5366,0.754463,0.691126,-0.293185,0.423232,0.47022,-0.66837,-1.16166,0.792554,-0.107981,0.859914
0.355279,1.0556,1.0038,-1.60727,0.199202,0.36599,-0.0752379,-0.612573,-0.121762,-0.660816,-1.65286,-0.310249,-0.308615,0.526485
-0.933181,-0.408257,-0.112239,-4.44766,-0.982881,-0.895856,0.148835,-1.836,-2.14542,-1.77776,-3.66882,-2.04428,-1.17324,-0.428008
-1.0628,-1.34327,-1.27252,-4.0691,-1.05119,-1.27128,0.0747616,-1.79285,-3.25259,-1.96848,-4.1377,-2.40202,-1.36528,-0.76023
-0.303531,-0.996014,-1.24079,-1.32531,-1.05556,-0.727541,-0.310953,-0.90586,-2.57197,-1.0792,-3.08205,-1.25648,-1.30015,-0.416256
0.372176,-0.338171,-0.256185,-0.601515,-1.00511,-0.336333,0.16942,-0.313143,-1.33529,-0.283135,-1.80666,-0.256884,-0.893333,-0.372597
1.27255,0.623049,0.728446,0.824916,-0.468763,0.111972,1.38712,0.0982141,0.128818,0.477259,0.953085,0.526896,0.129444,-0.105369
1.5982,2.2816,1.69945,1.57207,-0.245833,0.859754,1.67794,-0.0852053,1.64056,1.39582,2.89057,1.5049,0.676397,0.523018
0.981951,2.91349,2.03156,0.277682,-0.7075,0.96637,2.12946,-0.901299,1.8442,1.73891,2.53886,1.70282,-0.150864,0.463339
0.363529,1.82118,1.56885,0.400943,-0.440295,0.596421,3.44438,-1.47198,0.453675,1.5446,1.59728,0.550646,-1.16804,-0.218186
0.343729,0.561528,1.165,1.89636,-0.402897,0.409502,3.32003,-1.38054,-0.544112,1.58331,0.751988,-0.501254,-1.42321,-0.395068
0.124787,-0.878064,0.598125,-0.338442,-2.21485,-0.267376,0.774495,-0.981604,-1.15335,0.187687,-0.742714,-0.948536,-1.99794,-0.404866
-1.82864,-2.44935,-1.17212,-5.74209,-3.80447,-1.5391,-1.85463,-1.10952,-2.67318,-2.75884,-3.33928,-2.34231,-2.82275,-1.49
-2.42434,-2.90451,-3.02561,-5.52359,-3.59915,-2.11247,-2.97381,-0.689883,-3.32456,-3.97207,-2.45756,-2.83254,-2.38759,-2.01408
0.273694,-1.68275,-2.64817,-1.40854,-2.70765,-1.0567,-2.97217,0.791678,-1.80038,-2.00333,1.69605,-0.898803,-1.29298,-0.911253
2.36967,0.157755,-0.714715,0.139995,-1.92645,0.261441,-1.3083,1.36965,0.178515,0.389903,3.16395,0.929653,-0.700677,-0.0645981
2.15042,1.27647,0.361459,1.4056,-0.0255563,0.501578,1.24929,0.817182,0.97906,1.13018,2.18082,0.962462,0.450045,0.0807749
1.05631,1.77187,-0.148275,3.64522,2.32791,0.407983,2.00283,0.328642,1.24807,1.74678,1.34712,0.250156,2.52303,0.343512
0.0753357,1.47764,-0.997349,3.58101,3.09915,0.156611,0.871357,-0.20281,1.25202,1.1993,0.334314,-0.162686,3.39247,0.253628
-0.763634,0.648041,-1.43547,1.03534,2.88216,-0.261514,-0.130534,-0.567254,0.266938,-1.01847,-1.02923,-1.00221,2.24904,-0.524407
-1.28329,0.327489,-1.58004,-0.808881,2.47496,-0.265126,-0.858032,-0.53048,-1.10663,-2.27688,-1.75212,-2.09664,0.610959,-1.1377
-1.04633,0.103539,-0.544365,-2.38668,1.57938,0.0486133,-2.22013,-0.79589,-1.76725,-2.30261,-2.49153,-1.84535,-0.399162,-1.10023
-0.461655,-0.301357,1.48469,-3.80023,0.232042,0.314372,-3.00022,-0.768891,-1.18527,-1.87391,-2.90208,-0.129915,-1.02859,-0.579474
0.0143669,-0.56937,2.74838,-2.50045,-0.00251391,0.575928,-2.34408,0.14078,-0.221486,-1.45343,-1.33388,1.52922,-1.00758,0.266107
1.05872,-0.472257,2.71224,2.07491,0.837112,1.09567,-1.49184,1.50866,0.487811,-0.317798,1.41933,2.70404,0.190588,1.32415
2.41746,-0.363148,1.6989,5.55771,0.339074,1.11903,-0.571682,2.66699,1.27343,0.962066,3.12403,3.47504,0.894376,2.02746
1.84047,-0.757964,0.341124,3.34914,-1.25984,0.307933,0.0923379,2.48087,2.00253,0.814571,2.11491,3.28089,0.59344,1.82865
-0.0891453,-0.858355,-0.336342,-0.542636,-2.42199,-0.203835,-0.489882,1.34931,2.53793,0.766601,-0.0816201,2.50425,0.305539,1.42493
-0.701522,-0.799849,-0.12836,-2.0693,-2.99643,-0.385251,-1.7865,0.801055,2.83361,0.928782,-0.867092,2.1616,-0.210763,1.30888
-0.792064,-0.738489,-0.176216,-2.70275,-2.62257,-0.704604,-1.87305,0.893385,2.27872,0.507936,-0.632066,1.59321,-0.873792,0.56652
-0.779082,0.101102,-0.390045,-2.89895,-1.4963,-0.492634,-0.36765,1.04256,0.866851,0.542559,-0.598782,0.307666,-1.1987,-0.354597
-0.174279,0.953899,0.0158095,-1.82121,-0.988554,0.146283,0.616434,0.963916,-0.000603643,0.751106,-0.0010866,-0.407944,-1.25283,-0.187057
0.786646,1.55163,0.920231,0.0709365,-0.490898,0.87051,1.46752,0.985584,0.45294,1.23432,1.39701,0.646499,-0.650909,0.924384
2.3313,1.98373,2.43387,1.61013,1.10253,1.90616,2.96549,1.38584,1.46978,2.50421,1.95025,2.55934,0.875866,2.21675
3.21912,1.37011,2.89885,2.83753,2.2183,2.35145,2.86651,1.4745,1.73902,3.08056,1.85071,2.713,1.8402,2.32358
2.28746,0.874286,1.72392,2.60562,2.66518,1.87611,1.76377,0.524586,1.01914,2.29653,0.853235,1.0786,1.61104,0.967604
0.474524,1.37429,0.362166,1.83807,2.96674,1.27714,1.24307,-0.764965,0.358702,0.997378,-0.580453,-0.167509,1.33255,-0.137533
-0.00212397,0.936342,-1.32325,4.44708,1.38012,0.691592,0.219071,-0.763908,-0.169113,-0.323228,0.673,-0.425207,0.592015,-0.268873
0.650835,-0.237233,-2.13891,5.4853,-0.766222,0.199662,-0.0693415,0.0319524,-0.960086,-0.951929,2.36417,-0.615897,-0.741675,-0.461566
0.813647,-0.463935,-0.974309,1.5984,-0.705972,-0.181836,1.03324,0.27322,-1.26804,-0.174879,1.7056,-0.78128,-1.14307,-0.91498
1.45428,0.328277,0.470752,0.808469,0.203893,-0.457705,1.37515,0.349541,-0.24333,0.784533,1.81667,0.0102688,-0.7886,-1.02232
2.67148,1.34828,1.26172,2.74698,0.983244,-0.114063,0.657489,0.717283,1.12791,0.867601,2.69903,1.57536,-0.170676,-0.651353
1.32511,0.970219,0.859281,0.918433,0.972401,0.280143,-0.421142,0.373449,1.22594,0.147686,1.05349,1.83036,0.420025,-0.136942
-1.60186,-0.55299,-0.379445,-1.46045,-0.708113,-0.152332,-0.924568,-0.85192,0.246833,-1.44896,-1.68524,0.293561,0.0658414,-0.224775
-1.80701,-1.2095,-1.00295,0.544858,-1.53715,-0.585685,-0.275263,-1.40518,-0.661257,-1.97675,-1.40585,-0.637833,-0.495621,-0.304827
-0.118378,-0.19357,-0.766472,1.91223,-0.743976,-0.508203,0.61868,-0.846028,-0.378556,-0.432097,0.303089,-0.271906,-0.81435,0.236761
0.541049,0.878919,-0.35603,-0.42509,-0.216857,-0.426545,1.57688,0.0739956,0.882178,1.75475,0.457256,0.229336,-0.758566,0.794869
-0.346238,0.340243,-0.6469,-0.723425,-0.0843358,-0.568157,2.23603,0.349651,1.17714,2.85936,0.95016,-0.24389,0.233328,1.03346
-1.39421,0.0506608,-0.566662,1.28253,0.680262,-0.650607,1.18405,-0.318058,-0.17817,1.46276,1.32014,-1.55009,1.16906,0.529946
-1.80632,0.5108,0.173219,1.60078,0.709889,-0.370782,-0.862655,-0.821111,-1.07808,-0.595225,-0.158661,-2.01121,1.00118,-0.126077
-1.94993,0.0416153,-0.252915,-0.689598,-0.77355,-0.473769,-1.71883,-1.00611,-1.42808,-2.27617,-1.86664,-2.38505,-0.553044,-0.828372
-1.52943,-0.858405,-1.38183,-3.27502,-0.388718,-0.854981,-0.826282,-1.08289,-2.62415,-3.68757,-2.44463,-3.60894,-1.51121,-1.95918
-0.924162,-1.58301,-1.84097,-3.88814,1.14235,-0.484899,-0.128826,-0.436165,-3.10854,-2.89857,-2.33767,-3.79654,-0.360444,-2.03565
-0.624204,-1.91777,-1.60351,-3.56585,0.698238,-0.104279,-0.958854,0.336392,-2.22644,-1.20234,-1.79742,-2.58145,0.653709,-0.920458
0.145155,-1.31128,-0.666892,-3.54194,0.364657,-0.0803705,-1.04144,0.372952,-1.37653,-0.758983,-1.55923,-1.12583,0.691101,-0.192295
0.659124,-0.366244,0.116699,-2.00465,0.985558,0.228314,0.797516,0.0999893,-0.812691,-0.188392,-1.82345,0.0343835,0.858965,-0.0506344
0.543976,0.215606,0.171233,2.36076,0.720258,0.550255,1.87521,0.204336,0.180174,1.22194,-0.426127,1.02928,1.01715,0.327232
0.95557,0.501002,0.872273,3.32755,-0.0433691,0.587311,0.537372,0.573279,1.00936,1.47143,1.03905,1.90202,0.434468,0.575602
1.4976,0.233287,1.45807,-0.634582,0.0335237,0.403199,-1.46266,0.937662,0.958707,0.4086,0.646751,2.04444,-0.186753,0.150806
2.51005,0.231194,1.16358,-2.50689,1.21916,0.601296,-1.95711,1.70042,1.20415,0.394851,0.52879,2.48144,0.376433,0.401191
3.42997,1.17437,1.52113,-2.55895,2.23565,1.1499,-0.980276,2.18055,2.14941,1.87599,0.262719,3.58823,1.60779,1.55924
1.72103,1.74913,1.31796,-3.83118,1.75761,0.708147,0.307464,1.07726,1.9854,2.39506,-1.44565,2.60464,1.71283,1.53751
-1.83377,0.655622,-0.218556,-4.10784,0.179638,-0.343374,0.572734,-0.842816,-0.201988,0.504131,-2.94933,-0.491884,0.366066,0.0802461
