L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
1.15015,0.815975,0.678504,-1.14213,0.413115,-0.168633,0.252065,0.543162,0.884563,2.82459,1.15377,0.474839,2.13389,0.436337
0.756635,0.617487,0.688959,-0.891983,0.2154,-0.127989,1.43304,0.212583,0.422439,2.09231,1.1168,0.737537,2.31281,0.312832
-0.718857,0.235218,-0.102654,-0.164231,0.00836636,-0.077998,1.42258,-0.930902,-0.452134,0.697231,0.00835127,-0.00866538,1.56185,-0.293107
-1.22358,-0.238069,-0.603669,0.212555,-0.288149,-0.0687006,1.13362,-0.946028,-0.929174,-0.52619,-0.222847,-0.482634,0.10616,-0.264039
-0.731466,-0.324279,-0.482906,0.411249,-0.604988,-0.163713,0.956604,-0.0464737,-0.474546,-1.12901,0.181255,-0.452365,-1.23634,0.0529274
-0.0405545,0.0376838,0.0250117,0.88113,0.103093,-0.150447,-0.48382,0.404017,0.226095,0.0263069,0.513964,-0.0245367,-1.12902,0.359436
0.766956,0.42567,0.38322,1.90785,1.8578,0.0969972,-0.839505,0.476169,0.39946,2.16932,1.10825,0.477692,-0.141917,0.50447
0.846592,0.648471,0.280916,1.81704,2.39983,0.308315,-0.216705,0.664154,0.684742,2.46933,1.53448,0.766212,0.383071,0.0540378
-0.206472,0.101908,-0.0599784,-0.173171,0.688847,0.59333,-0.962287,0.34509,0.848231,-0.164501,0.983089,0.508515,-0.304366,-0.22701
-0.579474,0.170464,-0.0871043,-0.867072,-0.430879,0.447786,-1.24707,-0.625485,0.495295,-2.16044,-0.820027,-0.482933,-1.3946,-0.864554
0.125986,0.768271,0.301507,-1.38676,-0.183124,-0.0110092,-1.50361,-0.970538,0.0522651,-1.71198,-2.55108,-0.767401,-1.33067,-1.2945
0.79058,0.306341,0.483136,-2.68997,-0.319084,0.0292031,-1.62144,-0.50288,-0.319651,-1.21931,-2.3022,-0.541137,-0.475057,-0.246626
1.3249,-0.177314,0.558483,-1.53534,-0.62268,0.0767383,-0.0925107,0.303053,-0.419403,-1.11591,-0.657695,-0.28556,0.305449,0.64307
1.53312,-0.319598,0.784722,0.702618,-0.22354,0.292331,0.565555,1.13055,-0.241632,-0.543221,0.791089,0.825038,1.19463,0.979038
0.916681,-0.461757,0.662813,0.698854,0.442708,0.725409,-0.568319,1.01392,-0.110562,0.124492,0.798359,1.56026,1.69425,1.17631
-0.270209,-0.258034,0.0879801,0.125439,0.646723,0.534328,-0.951287,-0.12644,-0.0849278,0.458021,-0.231614,0.888066,1.22361,0.487143
-1.1332,0.0993311,-0.190514,0.588511,0.276514,-0.184691,-0.428291,-0.986392,-0.090302,0.896621,-0.721475,0.300875,0.63397,-0.564228
-1.40018,0.319209,-0.107819,0.311339,-0.411615,-0.823762,-0.157475,-0.870255,0.212135,0.825524,-0.143414,0.484651,0.510734,-0.963536
