L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.64876,1.23304,0.429817,-0.515633,-0.225644,-0.469376,1.86399,-0.576819,0.0978629,0.949942,-0.726142,-0.645945,1.59414,-0.869227
-0.524664,0.257894,0.233788,-1.11116,-0.213114,0.352957,0.490856,0.616197,0.273767,0.275573,-1.33925,-0.117362,1.20558,0.295143
1.36695,-0.52485,0.455426,-0.0602832,0.0706904,0.912061,1.01354,1.66292,0.249961,0.416825,-0.188306,0.522301,0.101891,0.802359
2.96583,-0.249066,1.05234,0.969945,0.849556,0.58237,2.92423,1.90173,0.0769453,1.38734,1.17381,0.826284,0.0322352,0.0388916
3.12452,0.238756,0.853436,0.21587,1.59394,-0.0219044,2.481,1.34799,0.041805,1.36952,0.0764054,0.53081,0.60774,-0.654537
1.6256,0.63711,-0.0184709,-0.78834,1.10606,-0.291549,0.989855,0.377229,0.37686,0.783296,-1.28832,-0.160696,1.17542,-0.824907
-0.0292594,0.687111,-0.355624,-1.23199,0.0292281,-0.0699045,-0.595398,-0.210105,0.392795,-0.249482,-1.81909,-0.60258,1.28422,-0.454076
-0.411826,0.555938,0.365481,-1.99,-0.248124,0.446744,-1.79155,-0.456087,0.186433,-1.63654,-3.42728,-0.659372,1.1948,0.2796
0.0220725,0.499923,0.94913,-3.68614,0.311355,0.620924,-1.66747,-0.863569,-0.0106413,-2.32555,-4.91981,-0.350781,1.3773,0.700204
0.0770941,-0.0679642,0.833425,-4.54592,0.543798,0.0354064,-0.216768,-1.41018,-0.436711,-1.74547,-4.40093,0.108348,1.2049,0.180449
0.628754,-0.842865,0.491525,-2.69275,0.479249,-0.759558,2.487,-1.19575,-0.584809,-0.0771967,-2.00583,0.387693,0.990029,-0.630153
1.7378,-1.18294,-0.0439137,-0.942236,0.837514,-1.04596,4.25782,-0.0577558,-0.651568,1.24055,0.702224,0.627772,1.55847,-0.678268
1.853,-1.28721,-0.109796,0.0110292,0.697355,-0.514662,3.88958,1.11295,-0.975514,1.60942,2.00752,1.02704,2.05999,-0.254649
1.43072,-1.19731,0.452419,1.50487,0.172177,0.414099,3.08512,2.04349,-1.01039,1.69664,2.52837,1.66164,1.88318,0.112887
1.06639,-0.986296,0.596745,2.25438,0.0287034,0.941574,1.91166,2.07252,-0.493907,0.945017,3.31872,1.72291,1.33097,0.29853
0.203441,-0.470741,0.192118,1.81272,-0.208887,0.865602,0.442467,0.718493,0.382093,-0.939958,3.41299,0.82866,0.493935,0.2365
-0.879576,0.260617,-0.0512993,0.786014,-0.507712,0.382711,-0.379698,-0.723951,0.906784,-2.91003,1.84977,0.0093626,-0.638629,0.0509521
-1.51708,0.730646,-0.0109747,0.720852,-0.463513,-0.0909579,0.128955,-1.27254,1.15023,-3.2112,0.378495,-0.386257,-1.71744,-0.0108219
-1.61551,0.9466,-0.110559,1.48646,-0.270064,-0.248485,0.529335,-1.27213,1.26703,-1.96595,0.439307,-0.545351,-2.12683,0.065173
-1.58515,0.661697,-0.492513,1.11511,-0.278478,-0.223937,-1.48037,-1.35004,0.763483,-1.01947,0.327882,-0.759799,-2.34644,0.10389
