L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.15787,-0.185424,-1.47955,0.590379,-2.59985,-0.712245,-0.246814,-0.811727,0.104996,0.0310316,-0.223807,-1.46298,-0.209117,-0.511606
-0.782688,-0.0121997,-0.805928,3.80954,-2.33498,-0.378883,-1.33179,-0.574594,0.0277606,-0.39881,0.798865,-0.733145,-0.164762,-0.341882
0.689301,0.824687,0.483422,4.12765,-0.570774,0.125331,-2.56034,-0.31274,0.315912,-0.402944,1.21333,0.654539,-0.0775559,-0.0683479
2.04513,1.60706,1.35498,2.13678,1.78626,0.626477,-1.82009,0.381779,0.790364,0.441552,1.08454,1.87218,0.656865,0.490911
2.94321,1.46105,1.1195,2.43213,2.71147,0.980821,0.0649728,1.22755,1.04506,1.0091,1.64425,2.39385,1.23406,1.20372
2.06698,0.79732,0.0543614,2.32774,1.87477,0.763366,1.59935,1.20164,0.973437,1.1075,2.38524,1.39146,0.247837,1.1084
-0.138518,0.247955,-0.513736,0.785719,1.26464,0.112455,2.52279,0.117612,0.480143,0.919376,1.73704,-0.321908,-0.78926,0.221528
-1.44938,-0.0395074,-0.2385,0.479355,0.669379,-0.246387,1.81257,-0.851184,-0.0137475,-0.0814376,0.344798,-0.964882,-0.847619,-0.530087
-1.55432,-0.420216,0.0951959,-1.65913,-0.125182,-0.21966,0.181491,-0.989432,-0.479306,-1.64916,-1.15795,-1.09587,-0.684527,-1.05981
-1.90416,-1.1768,0.111549,-5.33415,-0.396854,-0.439164,-1.00478,-1.07471,-1.09015,-2.9298,-3.24702,-1.60104,-0.386579,-1.64625
-2.15547,-1.94127,-0.206296,-5.4049,-1.63775,-0.914372,-2.27407,-1.18614,-1.34623,-3.32871,-4.38071,-1.99067,-0.626975,-2.0226
-1.73219,-2.12946,-0.962713,-4.43185,-3.64372,-1.27568,-3.4451,-0.564577,-1.15809,-2.56381,-3.51864,-2.2753,-1.45053,-1.93142
-0.563271,-1.53058,-1.20298,-4.74132,-3.2574,-1.1035,-2.63119,0.716202,-0.663242,-0.877596,-2.17398,-1.78204,-0.89023,-1.11146
1.28602,-0.410611,-0.545141,-3.21479,-1.10025,-0.284709,-0.265304,2.01588,0.0491755,1.21603,-0.830501,-0.275901,0.941874,0.371309
2.06208,0.0732871,-0.458528,-0.178814,-0.484078,0.142803,0.443602,2.30222,0.117474,2.04695,1.09438,0.339929,1.20044,0.930607
1.2661,-0.167742,-0.878613,0.810061,-1.34974,-0.365877,-0.308517,1.39491,-0.35041,0.676184,2.02253,-0.0408335,-0.469912,0.144067
0.563426,-0.138109,-1.1941,-0.017644,-1.50991,-0.895829,0.043397,0.62037,-0.4455,-0.731741,0.998499,-0.149659,-1.58167,-0.107074
0.490557,0.201271,-1.19795,1.92421,-0.215523,-0.643259,0.849259,0.383106,-0.262032,-0.891275,0.529694,-0.0381666,-0.756706,0.427123
0.725707,0.703198,-0.0695535,5.19811,1.11685,0.194879,0.460934,0.316185,0.0322671,-0.50448,1.28462,0.519283,0.74401,0.702657
0.672738,0.931354,0.91888,4.58549,1.72187,0.883238,0.29628,0.0727852,0.19967,0.516347,1.10485,0.889661,1.10808,0.521617
0.904277,1.15544,1.34462,1.47487,2.72003,1.29674,1.94541,-0.0522989,0.504318,2.21845,0.779609,0.965258,1.04758,0.480496
2.09193,1.62584,2.23715,0.748501,3.06575,1.55318,3.20482,0.677728,1.36753,3.73583,2.15603,1.958,1.38769,1.14517
2.60393,1.2511,2.54302,2.73062,2.08762,1.50183,2.90004,1.54972,1.73224,4.47394,3.74526,2.81953,1.55835,1.93571
1.3671,0.0230402,1.9119,2.51974,1.13002,1.1673,3.14654,1.72853,1.29593,4.47209,3.28646,2.68722,1.38686,2.19914
-0.52304,-0.740939,1.15085,-0.904317,0.526995,0.812742,4.15725,1.13411,1.12928,4.07614,1.199,2.21715,1.0714,2.0479
-1.38791,-0.454134,0.679616,-3.12224,0.711236,0.698147,3.74074,0.0380163,1.40015,3.42622,-0.200753,1.85833,1.05804,1.51845
-1.21294,0.30105,0.620683,-1.95075,0.497702,0.724636,1.59444,-0.828211,1.51823,2.41936,-0.349711,1.76714,0.896699,0.85916
-1.15183,0.888938,0.484573,1.29024,-0.343689,0.494295,-0.390937,-1.34714,1.04106,1.26583,-0.220645,1.36059,0.475342,0.306562
-0.823481,0.864088,0.269859,2.02717,-0.327735,0.0966204,-0.844243,-1.16516,0.2343,0.753815,-0.494601,0.862966,0.435178,0.0188966
0.0575308,0.474129,0.233763,-0.172557,-0.349684,-0.117476,0.114083,-0.102583,-0.221681,0.794084,-0.796171,0.698242,0.367615,0.105588
0.501243,0.461711,0.192776,0.180428,0.0250523,-0.0645638,0.718912,0.464958,-0.21201,0.248216,0.198298,0.331246,0.287681,0.197332
0.418001,0.813217,0.430427,3.19388,1.23301,0.230017,-0.0517013,0.0449982,0.0660279,-0.516349,1.43921,0.0253218,0.544406,0.125663
-0.11321,0.969123,0.836672,3.09796,1.81508,0.24112,-1.12961,-0.867731,0.0748817,-1.14936,0.388925,-0.222691,0.677514,-0.207933
-0.955535,0.337437,0.635047,-1.68084,2.53374,-0.224717,-1.48161,-1.9865,-1.08348,-2.49648,-2.26674,-1.33768,0.889925,-0.636108
-0.688989,-0.269835,0.204387,-6.08513,3.65054,-0.487142,-1.69637,-2.34031,-2.49339,-4.14859,-3.93335,-2.45017,1.34193,-0.781425
-0.00893164,-0.358687,-0.189124,-5.10574,3.80116,-0.326998,-2.29108,-1.93246,-2.85061,-4.90491,-3.15951,-2.61415,1.1797,-0.776487
-0.268291,-0.532074,-0.74395,-0.898965,2.37068,-0.33898,-1.56806,-1.28422,-2.11576,-4.01093,-0.544627,-2.29981,0.120197,-0.849492
-0.477693,-0.65782,-1.34106,2.00902,-0.390727,-0.760099,-0.114173,-0.411657,-0.902391,-2.55405,1.66679,-1.76089,-1.23038,-0.968936
0.152646,-0.718932,-1.43819,3.77462,-2.14845,-0.812868,0.0639145,0.240963,-0.411632,-1.50077,2.21962,-1.02634,-1.69242,-0.81782
1.62199,-0.816035,-0.838289,2.25185,-2.96993,-0.419209,0.588873,1.09402,-0.309861,-0.0372189,1.33738,0.0321123,-1.53189,-0.350174
2.38799,-0.976951,-0.618944,-1.75872,-4.29548,-0.432651,1.47115,1.5275,0.0314441,0.361481,-0.173648,0.585336,-2.04026,-0.219586
1.5869,-1.00849,-0.735747,-3.2997,-4.35225,-0.540931,0.80972,0.781075,0.0630858,-0.919403,-1.50416,0.314136,-2.11942,-0.570523
0.0440117,-1.00799,-0.875835,-3.94089,-3.57832,-0.487617,-0.24901,-0.0457336,-0.321156,-1.32075,-2.77491,-0.415139,-1.3898,-1.05336
-1.95841,-1.25416,-1.16139,-4.56433,-2.59516,-0.660605,0.00855456,-0.930449,-0.789448,-0.644182,-3.75611,-1.60558,-0.96804,-1.60706
-2.67252,-1.05166,-0.872813,-1.87594,-0.593792,-0.501613,0.297337,-1.52115,-0.651118,-0.0827722,-2.78571,-1.64724,-0.530958,-1.39549
-1.44876,0.123136,-0.183236,1.33942,0.678185,0.161124,-0.707897,-1.23263,0.300603,0.290915,-0.23282,-0.403595,-0.434021,-0.202025
-0.482372,1.37269,-0.0991599,1.67886,0.429383,0.204874,-1.1529,-0.915789,0.904884,0.276073,1.53792,-0.133529,-0.764167,0.509278
-0.194536,1.48409,-0.564873,2.27699,-0.45604,-0.407541,-1.24992,-0.71254,0.782736,-0.13032,2.1786,-0.758149,-0.650296,0.237284
0.303395,0.873938,-0.639898,3.30111,-0.772695,-0.367511,-2.13903,-0.260046,0.517976,0.147777,2.64164,-0.941478,-0.023949,0.049954
