L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-1.65484,0.916812,0.521376,1.34732,-0.0208808,0.056009,-0.358262,-2.23251,0.630898,0.858499,0.641633,-1.05404,-0.366027,-0.941409
1.16876,0.740598,0.928349,0.328235,0.354829,0.34696,0.145872,-0.0215726,0.228823,0.163999,-0.0144167,-0.243807,0.246235,-0.0929253
2.82819,0.241643,0.389922,-0.833706,-0.127773,0.181566,0.594168,1.60859,-0.122194,-0.941027,-0.425041,-0.415567,0.413839,0.0423264
2.35064,0.140374,-0.388775,-0.824636,-1.06762,-0.304443,1.53823,1.59915,-0.0791465,-0.448133,-0.6765,-1.41369,0.367606,-0.575157
2.79381,0.0480692,0.189479,0.664778,-0.37742,-0.11605,3.02501,2.03638,-0.204055,1.47952,-0.309569,-0.580275,0.859685,-0.143817
3.41732,0.0227062,1.10852,1.71309,1.4913,0.645856,2.71125,2.18823,-0.51943,2.82003,0.47124,0.926433,1.02456,0.932495
2.19212,0.746055,0.770341,0.852532,2.26753,0.806361,0.677572,1.32598,-0.183093,2.61819,0.431929,0.923563,0.423659,1.28443
1.21897,1.12995,0.25866,-0.36794,2.1315,0.433399,0.036532,1.2641,0.348186,2.21453,-0.883254,0.64752,0.332361,1.01208
1.26496,0.842359,0.762019,-0.175605,1.88898,0.232283,0.534901,1.69135,0.208987,1.70883,-1.59047,1.52706,0.504383,0.887485
0.60912,0.447648,1.45177,0.765326,1.4155,0.303744,0.0780582,1.18659,-0.441101,0.46004,-1.15094,2.41316,0.350114,1.00022
-0.904978,0.450938,1.37545,1.05802,0.735547,0.398706,-1.25544,-0.176095,-0.553173,-0.642262,-0.73161,1.88953,0.0953753,0.994594
-2.4142,0.631088,0.627743,1.10388,0.0747456,0.34146,-1.86434,-1.76116,-0.0989174,-0.606183,-0.207926,0.188465,0.0243386,0.574192
-3.54268,0.0435001,-0.301869,1.21777,-0.315894,0.258608,-1.5246,-3.094,-0.372409,-0.0446518,0.469919,-1.5467,0.314288,-0.127321
-4.1446,-1.27408,-1.11003,1.03673,-0.950375,-0.0269403,-1.15934,-3.56457,-1.02635,-0.282239,0.838074,-2.24837,0.365375,-0.710779
-3.68152,-2.32798,-1.67119,0.899502,-1.78532,-0.454772,-0.85331,-2.53855,-0.891836,-1.36155,0.891971,-1.93997,0.21357,-0.720926
