L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
1.72498,1.47754,-0.603167,-1.38603,-1.09743,-0.188375,2.27922,0.686273,0.944269,0.528643,1.89056,-2.11132,-0.670053,0.0253938
2.22691,0.91529,0.378435,-2.77693,-0.856985,0.813771,0.231182,1.56434,0.458757,-0.891301,-0.527721,-1.46507,0.0617671,0.447778
1.3368,0.629156,0.977946,-1.80435,-0.320076,0.872791,-0.989032,1.44078,0.1312,-1.32676,-1.7151,-0.0684955,0.472026,0.984505
0.184799,-0.117993,0.0252968,0.514643,-0.500111,0.223316,-1.25016,0.601886,-0.218744,-1.86434,-0.608783,-0.173369,0.172005,0.737203
-0.683915,-1.08419,-0.368886,1.89863,-0.268965,0.122744,-1.45102,-0.533722,-0.716796,-1.89636,0.671082,-0.419017,-0.018065,0.152362
-0.831422,-0.973718,0.204534,2.10507,0.524295,-0.11517,-0.783201,-0.801776,-0.716046,-0.137392,1.17166,0.258897,0.353141,-0.388243
-0.250555,-0.105553,0.696255,1.31092,1.21756,-0.135855,-0.315312,0.102878,-0.24648,1.3309,0.28198,0.812974,0.712179,-0.365202
-0.69405,1.26145,1.0462,0.791757,1.81314,0.175909,-0.274696,-0.106453,0.445784,2.17753,-0.741822,1.14251,0.640485,0.463779
-1.21822,2.35647,1.18534,0.818856,1.48694,0.0885436,-0.252825,-1.49245,0.735207,1.67047,-0.999971,0.686202,0.353324,0.618496
-0.293157,3.33576,0.982166,0.909838,0.568187,0.013968,0.345028,-1.65596,0.793449,0.468366,-0.568049,-0.652528,0.0900971,0.219554
0.618004,3.40708,0.043668,1.93062,0.142421,0.229132,1.46193,-0.63096,0.641799,-0.0356907,1.15246,-1.32877,0.0501142,-0.0415802
0.673374,2.08701,-0.752182,2.65283,0.144774,0.476652,1.67847,0.313163,0.222334,-0.401715,2.90373,-0.948848,0.139827,-0.186541
0.657833,0.782834,-0.230812,1.57205,0.152513,0.63712,0.858296,1.26962,0.026947,-0.662338,2.83292,-0.668967,0.274974,0.186721
0.504005,-0.119134,0.677504,0.305827,-0.16799,0.446991,-0.421872,1.40661,0.0178748,-1.26232,1.7256,-0.866902,0.0228634,0.320942
0.0298522,-0.847156,0.772354,-0.0538238,-0.933258,-0.140064,-1.20453,0.335722,0.0824727,-2.00232,0.962778,-0.888113,-0.738567,-0.337918
-0.514504,-0.96887,0.551175,-1.12284,-1.39212,-0.076085,-1.59911,-0.715746,0.381718,-1.96998,-0.455123,-0.271665,-1.04609,-0.699971
-1.13394,-0.856151,0.937969,-2.65557,-0.92604,0.607719,-1.81359,-0.817209,0.538313,-0.605777,-2.19187,1.277,-0.561407,0.28192
-1.63329,-1.01575,1.64736,-3.07456,-0.15492,0.98481,-1.9478,-0.381285,0.276643,0.789853,-3.70236,2.40438,-0.0616576,1.84712
-1.40982,-0.96499,1.7456,-2.65789,0.0904639,1.08007,-2.45141,0.37435,-0.044941,0.422165,-4.5255,1.39596,-0.0386028,2.20614
-0.410255,-0.727953,0.877373,-0.750755,0.0422744,0.765142,-1.91839,1.15514,-0.376976,-0.527092,-2.91719,-0.0944427,-0.134698,1.36382
0.0242263,-0.538302,0.0402908,1.54113,0.235877,0.267016,-0.0182141,0.490864,-0.49168,-0.0431738,-0.348711,0.227172,-0.0484059,0.602369
-0.200713,0.129801,0.151219,2.09289,0.709232,0.370532,0.907329,-0.369783,0.454711,0.805088,0.225931,1.722,0.0154125,0.543583
-0.29822,0.739212,-0.106732,2.28597,0.9824,0.159121,0.35491,-0.316637,1.73511,0.824486,0.543792,3.13559,0.0173578,0.0281444
-0.458874,0.891245,-0.89537,3.12725,0.632374,-0.381998,-0.717405,-0.790342,2.17937,0.396244,1.96551,3.58423,0.165055,-1.02468
-0.601742,1.71562,-1.36779,2.97677,0.333473,-0.172395,-1.25852,-1.23965,2.32301,0.491407,1.6354,2.62352,0.403438,-0.958784
0.290217,1.51504,-1.40156,1.06863,0.615362,0.445786,-0.166025,-0.710863,1.62809,0.876429,-0.354016,1.04458,0.738404,0.0947217
1.54337,-0.387796,-1.11043,-1.2128,0.832605,0.46584,1.48306,-0.299498,-0.231233,0.934009,-1.52119,-0.500414,0.986658,0.588312
1.81525,-1.82295,-1.07074,-2.21004,0.549613,-0.322505,1.82144,0.139962,-1.75814,1.23394,-0.489007,-1.41905,0.737814,0.107214
1.44284,-2.71725,-1.1559,-2.62822,-0.0514201,-0.670967,-0.216281,1.25095,-2.47945,0.721705,0.883515,-1.57691,0.369559,-0.304653
0.417548,-3.32163,-1.3819,-3.10161,-0.706525,-0.724145,-2.52704,1.78207,-2.56975,-0.357766,0.865672,-1.62781,0.276918,-0.369974
-0.834566,-2.58622,-1.47807,-2.90641,-0.864297,-0.945926,-2.68386,1.1038,-1.5704,-1.03567,-0.23374,-2.20412,0.279223,-0.632316
-1.45521,-1.15185,-1.57012,-2.21779,-0.819234,-1.20756,-1.96528,0.34737,-0.322198,-1.42029,-1.45557,-3.47091,0.249256,-1.29585
-0.860211,-0.0513382,-1.33681,-1.2387,-0.585895,-0.984066,-1.7238,0.361308,0.380106,-1.62211,-1.59133,-4.10378,0.264517,-1.39142
0.421098,0.881837,-0.559208,-1.23536,0.118546,-0.292436,-1.23625,0.289295,0.755816,-1.14023,-0.97058,-2.90873,0.25388,-1.18044
0.71016,0.576222,-0.245856,-1.72726,0.00579137,-0.155518,-0.0880721,-0.483177,0.182797,-0.440694,0.228829,-1.45513,-0.109136,-1.40605
0.086688,-0.719299,-0.381054,-0.701562,-0.740989,-0.469585,0.733977,-0.697219,-0.855648,-0.358376,0.886468,-0.872977,-0.417867,-0.733122
-0.390784,-1.48918,-0.525388,0.0178353,-0.787727,-0.79117,0.658347,-0.182586,-1.25648,0.0477456,0.326883,-0.00188955,-0.307697,0.0391103
-0.143665,-1.30969,-0.13926,-1.14148,-0.540748,-0.591613,0.56102,0.396666,-0.913661,0.480417,-0.00881427,0.761666,-0.584959,-0.360009
0.555885,-0.97616,0.23604,-1.8919,-0.254195,-0.163874,1.63461,1.09681,-0.396692,0.664655,0.37938,0.888892,-1.17061,-0.785214
0.642565,-1.26157,0.0195991,-1.01157,0.398601,-0.0445318,3.43814,1.02979,-0.326612,0.940246,1.10452,0.811354,-1.32472,-0.725991
-0.105249,-1.14872,-0.020312,0.254121,0.881216,-0.0761177,3.92745,0.0190333,-0.151949,1.32069,1.59338,0.40843,-1.13979,-0.170217
-1.31437,-0.994716,0.0716114,0.646747,0.443811,-0.0728422,1.86026,-1.17407,-0.137082,1.12047,0.301337,-0.30217,-0.772541,0.586502
-2.04726,-1.50645,-0.148693,-0.0693601,-0.694977,-0.134795,-0.732025,-1.9134,-0.637984,0.250487,-1.60698,-0.954228,-0.467731,0.19141
-1.25594,-1.56875,-0.587665,-0.12362,-1.45339,-0.301122,-1.24887,-1.40404,-0.814181,-0.181706,-1.27677,-1.07462,-0.325743,-0.91846
0.872884,-0.555404,-0.793759,1.27363,-1.21546,0.0270127,0.0256841,0.0504859,-0.558295,-0.341776,0.0450029,-0.365185,-0.107877,-0.976272
2.79249,0.410911,-0.00250319,2.19176,-0.0225212,0.630664,1.49311,0.963288,-0.324639,0.135039,0.273808,1.46469,0.261905,-0.0193491
2.74706,0.694079,1.04571,2.41258,1.14539,0.79111,2.02535,0.651879,-0.0368173,1.22822,0.491822,3.1964,0.519742,0.708338
0.842792,1.12786,1.22966,2.2271,1.12625,0.369871,1.76648,-0.494453,0.306797,1.68556,1.01326,3.40628,0.227884,0.208369
-1.30866,1.08977,1.07699,0.879185,0.55722,-0.193662,1.54735,-1.89681,0.254368,1.45192,-0.325512,2.49899,-0.381894,-0.519296
-2.25347,-0.134198,0.688633,-0.512477,0.198846,-0.518824,1.36028,-2.64983,-0.605944,0.787008,-2.87043,0.743207,-0.489348,-0.544478
-1.95572,-1.0655,0.298535,-1.01411,-0.128793,-0.538984,0.446503,-2.66115,-1.44096,-0.579534,-3.81598,-1.24337,0.0495079,-0.442528
-1.27251,-0.556891,0.391991,-0.99016,-0.245962,-0.29531,-1.34648,-2.42184,-0.897116,-1.94233,-3.18659,-1.93188,0.704229,-0.242387
-0.578695,0.0688406,0.297837,-0.81122,-0.0696237,-0.503903,-2.71196,-1.72352,0.0258744,-1.93383,-1.7043,-0.933424,1.01693,-0.292361
0.515783,0.108086,-0.149888,-0.105873,-0.0576963,-1.0088,-2.19575,-0.0602596,0.240206,-0.925365,0.884117,0.829049,0.942047,-0.559581
