L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.76616,0.203159,-0.422309,1.45201,-1.14211,-0.490875,-2.667,-2.50152,0.632858,-0.258951,0.250145,-0.64538,-0.601964,-0.764948
-2.82036,-0.0293876,-0.455856,1.24598,-1.67346,-0.251451,-2.27496,-2.13093,0.746218,-0.602734,0.474488,-0.0845479,-0.792408,-0.374185
-1.95015,-0.0885369,-0.0277493,0.320023,-1.05533,-0.079771,-1.2065,-1.1835,0.405336,-0.652701,0.209318,0.539955,-0.448589,0.176422
-1.54184,-0.511264,0.22243,-0.641456,-0.295873,-0.0448935,-0.722979,-1.23162,-0.25579,-0.605601,0.139821,0.560669,-0.246402,0.211791
-1.69072,-1.35132,-0.0287344,-1.32114,-0.689151,0.0695084,-0.504263,-1.51417,-0.854607,-0.514578,0.0102812,-0.0228713,-0.239185,0.11282
-1.66407,-1.6315,-0.26757,-1.18076,-1.66189,0.115185,-0.724648,-1.2618,-0.935897,-0.247491,-0.596042,-0.7491,-0.481352,-0.0400783
-0.184188,-0.340178,0.111773,0.0450344,-1.75162,0.0703103,-0.748359,0.171338,0.0550589,0.308832,-0.326851,-0.167064,-0.370151,-0.526585
1.28181,0.777041,0.116369,1.10171,-1.21997,-0.198612,-1.14808,1.60639,0.761795,0.503353,0.498991,0.556318,-0.174608,-1.03588
0.351882,0.531885,-1.05772,0.630559,-1.32473,-0.809558,-2.18854,0.947419,0.255972,-0.714434,0.940172,-0.42154,-0.83489,-1.44874
-0.785402,0.327477,-1.61227,-0.259489,-0.782028,-0.963216,-1.38573,-0.211964,-0.317053,-1.29946,0.589768,-1.76102,-0.88428,-1.1642
-1.03921,0.0874266,-1.52955,-0.472672,0.166898,-0.931041,-0.9887,-1.01904,-0.838629,-1.03019,-0.181523,-2.82198,-0.569822,-0.765781
-0.785739,0.158103,-1.10649,-0.665585,0.845088,-0.651583,-0.483579,-1.19789,-0.636897,-0.720913,-1.21428,-2.65616,-0.740942,-0.59465
0.127966,0.363402,-0.381536,-1.25022,1.4387,0.0170208,0.752236,-0.295723,-0.0535016,-0.437772,-2.31718,-1.35176,-0.649572,-0.0585519
1.053,0.71962,0.224451,-1.93966,1.34735,0.311599,0.754769,0.993188,0.497764,-0.273668,-2.13332,0.00708804,0.11038,0.518638
1.15181,0.731109,0.767274,-1.83418,1.08207,0.530088,0.701291,1.39217,0.745573,0.186081,-0.818051,0.637338,1.03802,0.961377
0.341037,-0.00866413,0.499478,-0.771541,0.650212,0.563453,0.32541,0.56924,0.330431,-0.0283984,0.735214,0.318837,1.02789,1.06572
0.909945,0.619731,0.762028,0.507815,0.958688,0.644939,1.93328,0.888182,0.929224,0.30932,1.20149,1.24654,0.831073,1.41476
1.32611,0.813484,1.38339,1.28519,1.48728,1.06685,3.20657,1.17435,0.899153,0.650722,0.750235,2.0137,0.711942,1.50758
0.0252352,-0.523297,1.05107,1.07589,0.825257,0.975877,1.34387,0.177644,-0.471907,0.144342,1.41751,1.40129,0.0855881,0.66286
-0.539437,-1.07644,0.624526,0.332747,0.165864,0.380516,0.66406,-0.138699,-0.920304,0.876613,2.02706,1.00166,0.108477,0.249845
-0.772053,-1.14583,-0.241085,0.215293,-0.514974,-0.238425,0.278144,-0.58277,-0.914867,1.19916,0.895132,-0.110208,0.318092,0.1053
-0.0570319,-0.427945,-0.823812,0.156996,-0.730633,-0.439048,-0.107318,-0.364726,-0.0773732,0.769624,-0.691215,-0.590885,0.169347,0.0481475
1.03365,0.393446,-0.902871,-0.537367,-0.353148,-0.432087,-0.94624,0.546682,0.546697,0.187436,-1.25684,-0.538485,0.223605,-0.0380925
1.08172,0.577648,-0.808414,-0.817187,-0.34683,-0.430512,-2.00768,0.682972,0.323995,-0.543896,-0.860735,-0.778218,0.172385,-0.492464
1.41244,0.723921,-0.00234541,-0.451185,0.0554703,-0.0633496,-0.634006,0.882054,0.62778,-0.0501178,-0.399339,0.0512491,0.474137,-0.543162
0.848848,-0.151925,-0.241237,0.350128,0.0274675,-0.0807518,-0.668858,0.34154,0.331869,-0.441173,0.321134,-0.480498,0.768765,-0.674626
0.740135,-0.619962,-0.517166,0.475018,-0.0180259,-0.34014,-0.316281,0.693722,0.439952,-0.0343009,0.678613,-0.566022,0.715678,-0.532078
0.921656,-0.723469,-0.360417,-0.461588,-0.0805809,-0.391549,0.574625,1.35609,0.392287,1.39662,0.68895,0.393085,0.343794,-0.252916
0.397075,-1.15302,-0.408098,-1.03453,-0.502043,0.200332,0.923974,1.14069,-0.365803,1.97187,0.634939,0.703813,0.137964,0.0466767
0.899448,-1.21518,-0.0198806,-1.13361,0.372873,1.23861,2.22607,1.47431,-0.400312,2.50862,-0.430515,1.39846,0.667789,1.01095
1.68276,-0.633172,0.472072,-0.818941,1.71976,1.58267,3.11972,1.08544,0.104075,1.69574,-1.19529,1.90124,0.5907,1.61122
2.1621,0.92627,1.36763,0.432377,2.58421,1.66754,4.60096,0.219172,0.973903,0.615385,-1.09901,2.36736,0.0486556,1.77066
2.05333,1.4934,1.41195,1.76308,2.49542,1.47351,3.87346,-0.274399,0.923546,-0.307319,-0.535528,1.79757,-0.174236,1.47848
2.27319,0.7191,0.712429,1.59114,1.42271,0.714072,1.60321,0.114825,0.210323,-1.2519,0.238559,0.681722,-0.243615,0.42678
2.59581,0.513771,0.636905,0.610551,0.760498,0.123322,1.00943,1.1014,-0.0169201,-1.41267,0.436036,0.741408,0.364217,-0.363969
1.57226,0.729843,0.70273,0.207229,0.850566,0.0940959,1.12504,1.4104,-0.21671,-0.731718,0.346536,1.053,1.0709,-0.213332
-0.0698671,0.587156,0.381898,0.0433449,0.737366,-0.02335,0.781564,0.873007,-0.336963,0.119407,0.307827,0.355811,0.678875,0.270368
-0.103459,1.12524,0.679585,-0.557148,1.0632,-0.202787,1.19824,1.26553,0.611026,1.31966,0.0849513,0.57262,0.412361,1.01712
0.484171,1.03629,0.886939,-1.48212,1.29165,-0.279005,0.390273,1.55243,0.657136,1.72944,-0.19657,0.997386,0.450399,1.31946
0.346888,0.14946,0.704032,-1.30241,0.964387,-0.045893,-1.0489,0.740253,-0.210643,1.15868,-0.30969,1.00018,-0.0912968,1.0712
0.449987,0.729463,1.26359,0.0788221,1.40498,0.71158,0.728823,0.233927,0.431975,1.26192,-0.662813,2.00813,-0.305022,1.38617
0.306323,1.69359,1.42368,0.957655,1.95896,0.916968,2.39168,-0.324741,1.49388,0.949712,-1.23063,2.3778,-0.00273259,1.93158
0.906168,1.59497,1.1784,0.858472,2.43619,0.82281,3.06602,-0.0353795,1.78446,1.04383,-1.51315,1.96141,0.520251,2.42449
1.61439,0.633792,0.795852,0.332152,2.35766,0.764568,2.57841,0.767404,1.38069,1.79266,-1.06078,1.29878,1.16726,2.11152
0.764157,-0.48023,-0.268764,0.0411839,0.736957,0.0576312,-0.453906,0.914038,0.626691,1.39045,0.289003,0.611747,1.54941,0.782885
-0.453169,-1.23424,-1.20416,0.751902,-0.961852,-0.570054,-2.93007,0.800743,-0.170295,0.408874,1.60187,0.415375,1.18714,-0.375627
