L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-0.358494,0.982011,0.357313,-0.677972,0.876161,0.666047,2.86388,-0.132929,0.788334,0.954429,-0.965088,0.492116,0.574262,0.548189
0.36844,0.862615,0.0522222,-0.324,1.68206,0.851326,0.755019,0.611709,0.954124,0.123917,-0.214477,-0.266516,1.59012,0.980766
0.430162,0.093107,-0.590317,0.225933,1.16088,0.319242,-0.270943,0.355875,0.210278,0.738784,0.458702,-0.976339,1.01424,0.531552
-0.0897372,-0.552802,-0.804714,1.15896,0.265862,-0.72049,0.344342,-0.133692,-0.173602,1.72549,0.983117,-0.684682,0.305221,-0.0170555
0.346388,-0.973506,-0.181361,2.00167,-0.327565,-1.078,-0.129652,0.713729,0.0866573,0.947608,1.05733,0.677551,0.521618,0.303487
1.25571,-0.762228,0.470515,1.88107,-0.0836425,-0.599406,-0.446751,1.85592,0.17311,0.694316,0.847921,2.00028,1.81651,0.478394
1.20253,0.0207465,0.430472,0.529629,1.01553,-0.00825208,-0.398981,1.75136,0.0915989,0.637806,0.741234,1.97515,2.75543,0.436198
0.107961,0.142027,-0.0905593,-1.11152,1.5723,0.306786,-1.25321,0.511232,-0.237169,-0.851205,0.101956,1.20677,1.6538,0.660904
-0.470511,-0.504345,0.019146,-1.05634,1.28246,0.114271,-1.32543,-0.266619,-0.69608,-1.17127,-0.219607,0.731658,0.362662,0.387563
0.15489,-0.550724,0.804482,0.564934,0.340521,-0.102057,0.00150048,-0.269278,-0.717595,0.0745723,-0.197505,0.557475,-0.298108,0.0273274
0.578023,-0.0194232,1.088,1.52074,-0.674732,0.274418,0.24387,-0.178994,-0.547912,-0.228724,-0.537072,0.469308,-0.939563,0.378731
0.146248,0.148672,0.639339,0.943005,-0.465912,0.850712,-0.101748,0.0594848,-0.627151,-0.882146,-0.754694,0.34114,-0.895891,1.04813
-0.0697975,0.476293,0.145307,-0.359415,0.476784,0.923814,0.509628,0.371284,-0.427611,0.121859,-1.25383,0.0727583,0.302492,1.08959
0.0791989,0.559186,0.147611,-1.22005,0.611994,0.467033,0.304881,0.259097,-0.158996,0.292017,-2.21617,0.0175651,0.755347,0.55038
0.16228,-0.0027291,0.409951,-1.24889,0.179934,-0.288951,-0.0758052,-0.301827,-0.0665668,-0.500504,-1.8876,0.307195,-0.256968,-0.0258593
-0.242918,-0.15167,0.368677,-1.23644,0.0126904,-0.843595,0.390933,-1.06615,0.0902105,-0.613608,-0.176682,0.137841,-0.793671,-0.323221
-1.39759,0.249847,-0.100291,-0.949517,-0.307488,-0.56543,0.203889,-1.90469,0.165091,-0.847941,1.30943,-0.398115,-0.710302,-0.225506
-2.2955,0.702571,-0.647394,-0.356612,-0.708673,0.0899824,-0.763475,-2.21775,0.30138,-1.29102,1.79766,-0.614268,-0.569816,-0.575818
-2.24617,0.708461,-0.855693,-0.24373,-0.769849,0.424917,-2.22022,-1.74162,0.302944,-1.95176,1.14002,-0.455874,-0.569345,-0.996627
-1.54901,0.356526,-0.706533,-0.803713,-0.528681,0.316165,-2.54466,-0.925511,0.0419391,-1.60364,0.00517847,0.0362976,-0.346803,-0.867225
-0.816205,0.0576526,-0.513662,-1.66122,-0.0391023,-0.132491,-1.43593,-0.346142,-0.0107503,-0.47932,-0.62205,0.297636,0.44277,-0.967786
-0.387226,-0.0961538,-0.319945,-1.70914,-0.0830762,-0.289086,-0.587983,-0.279821,0.0731183,-0.787198,-0.561701,0.121244,0.601798,-0.986383
-0.293618,0.345816,-0.0658026,-1.05978,-0.709467,-0.199474,-0.0116232,-0.49297,0.372768,-1.38925,-0.185302,-0.180672,-0.043871,-0.584495
-0.112141,1.12775,-0.0730766,-0.520261,-0.696001,-0.167147,-0.664422,-0.352791,0.905567,-1.79318,0.0321142,-0.726454,0.067696,-0.188263
