L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.56412,1.09027,-0.264246,-2.54444,-0.00558422,0.850535,-3.89448,-3.1309,0.0668576,-3.6491,-2.67909,-0.684716,-0.287257,1.28436
-0.948639,0.365032,0.11801,-2.88673,0.834776,1.39664,-2.51157,-2.10084,-0.820077,-2.97222,-2.88324,-0.478368,0.295122,1.60749
0.0628949,0.415546,0.44272,-2.13354,0.7447,0.743887,1.36981,-1.377,-1.08631,-1.11171,-2.03809,-0.877016,0.557624,1.09718
0.0827563,0.92523,0.602614,-1.04968,0.435883,-0.152218,2.80434,-1.2,-0.362648,0.423469,-0.756546,-1.38256,0.201975,0.125265
0.329645,1.1893,0.298354,0.555939,0.472342,-0.652253,1.79375,-0.404249,0.703321,1.18637,1.1322,-0.85336,-0.201418,-0.680872
0.220346,1.17701,-0.639878,2.63146,0.504812,-0.757007,1.52248,0.0104258,1.16057,0.958403,2.26495,-0.995966,-0.48534,-1.09688
0.572618,1.05538,-1.24733,3.73073,1.01876,-0.410683,2.25758,0.272585,1.08193,0.895613,2.33718,-1.63757,-0.249955,-1.05963
1.5046,0.531298,-1.2153,2.95369,2.15564,0.169427,3.11689,0.874887,0.632591,1.40969,1.92099,-1.5368,0.5233,-0.546933
2.64193,-0.1987,-0.25072,2.81586,2.60946,0.518087,3.15181,2.12677,0.358259,1.73889,1.84669,0.0478977,1.19512,0.341764
3.01462,0.115327,1.04214,3.161,1.78023,0.769671,2.1023,3.04502,0.854683,0.806462,2.57701,1.43423,0.924251,0.792
2.30283,0.21439,0.803672,2.18461,0.731374,0.680134,0.636788,2.78059,1.08415,-1.26659,2.78615,0.795364,-0.255561,0.10195
1.28813,-0.601983,-0.521426,0.547739,0.0633208,0.195854,-0.885373,1.7101,0.654019,-2.89961,1.72859,-0.727033,-1.56223,-0.855276
0.090901,-1.09103,-0.96767,-1.55232,-0.54329,-0.123247,-1.64359,0.136263,-0.0246838,-2.6513,-0.690748,-1.40517,-1.90506,-0.928368
-0.434885,-1.21073,-0.347367,-2.90307,-0.490446,-0.317133,0.481365,-0.496999,-0.776073,0.675389,-3.05909,-0.740434,0.00508732,-0.149949
-0.700632,-1.13856,-0.129633,-2.63793,0.19515,-0.378004,4.27647,-0.493346,-1.16531,4.32616,-2.77067,-0.261959,2.43556,0.560313
-1.13121,-1.06377,-0.518894,-1.88948,0.0733982,-0.544961,4.52412,-0.572912,-0.58955,4.93442,-0.731309,0.0844615,2.86328,0.689853
-1.36658,-2.10512,-0.942528,-1.17135,-1.02514,-0.742942,1.972,-0.393284,-0.373971,3.77612,0.620857,0.736742,2.0333,0.58936
-1.70306,-2.79953,-0.812388,-0.429428,-2.32086,-0.507027,0.701346,-0.402499,-0.865659,2.6444,0.883287,0.812091,1.3136,0.598393
-2.12266,-1.86672,-0.249573,0.00323234,-3.20373,-0.327827,-0.0246784,-0.617133,-1.0332,1.43285,1.00488,0.580681,0.513108,0.702788
-2.51347,-0.791646,-0.0269911,-0.192073,-2.87178,-0.367882,-1.43288,-0.89386,-1.07838,0.382993,0.86976,0.365321,-0.395734,0.786398
-2.93248,0.362381,0.173016,-1.21897,-1.61232,0.0698835,-1.28825,-1.39152,-0.6064,0.279671,-0.688278,-0.0930775,-0.152713,0.991812
-1.89974,2.00799,1.02008,-1.40286,-0.625425,0.101513,0.585622,-0.497326,0.646967,0.053972,-1.69153,0.721626,0.10759,-0.120331
-0.443762,1.95664,0.694592,-0.747128,-0.337709,-0.332074,-0.460005,0.684,0.847188,-2.20779,-0.839918,1.05199,-1.09894,-2.05715
-0.905032,-0.0753426,-1.17123,-1.58449,0.102983,-0.0948563,-2.22016,-0.0982227,-0.176094,-3.08325,-0.0352097,-0.15908,-0.139731,-1.30193
-1.61937,-1.98553,-1.94287,-3.10662,0.0743197,-0.894015,-2.56863,-1.22955,-1.67062,-1.9406,-0.836789,-0.814368,0.27092,-0.961435
-1.13615,-2.26244,-1.04072,-2.20007,-0.858304,-1.7818,-2.73432,-1.0175,-2.32066,-1.80539,-1.85973,-0.702168,-2.55711,-2.68882
-0.503377,-0.0345032,0.649215,0.50421,-0.728326,-0.503285,-0.59258,0.0174353,0.136859,-0.803078,-0.895713,0.518909,-1.55387,-1.57756
0.48202,0.861323,0.69067,0.642014,-0.135146,0.502661,1.23174,0.963551,1.68236,0.489649,0.68293,0.770842,2.0769,1.09324
1.87163,-0.364517,-0.608452,-0.634389,-0.0928547,0.522058,1.27063,1.61029,0.280895,0.847199,1.58629,-0.291268,2.21443,1.67452
1.48049,-0.533197,-0.870548,0.0991118,0.350481,0.657354,0.525152,1.10948,-0.258532,0.420425,1.66068,-0.499248,0.517333,0.930853
-0.50672,0.053301,-0.689456,2.32323,0.521087,0.889785,-1.24543,-0.0993892,0.659055,-0.071283,1.44619,0.193728,0.955985,1.24498
-1.0726,0.361639,-0.693564,2.7643,0.83556,0.874133,-2.42475,-0.0775574,0.746339,0.490407,0.9916,1.03153,2.41571,1.94653
0.75707,0.706643,-0.478817,0.731755,1.75612,0.137238,-1.98499,1.18885,-0.0892561,-0.0986675,-0.215094,1.0287,0.612136,-0.0212388
2.11346,1.00415,-0.590814,-0.31197,1.92151,-0.206988,-0.881881,1.6779,-0.14514,-2.16606,-0.203554,-0.0866065,-2.19944,-1.69906
2.29284,-0.386529,-1.31875,-0.854233,2.04953,0.235257,-4.13106,1.6716,-0.304241,-4.74908,0.393234,-0.540389,-2.28706,-0.548513
1.98512,-1.58642,-1.39416,-0.73005,1.73743,0.474469,-8.74012,1.76373,-0.423511,-7.14383,0.212586,0.270931,-1.7397,0.217223
1.05564,-0.999391,-0.798557,1.16007,0.888119,0.749684,-6.08875,1.64492,0.132796,-6.12047,-0.423144,0.752967,-0.787759,0.359013
-0.207398,-1.2738,-1.04664,1.10803,0.332905,0.54571,-0.611029,0.855205,-0.375758,-2.93148,-1.51726,-0.288811,0.500968,0.52035
-1.61695,-1.18106,-1.16602,-1.12757,-0.940949,-0.720705,2.16817,-0.810972,-1.17128,-0.398453,-1.38741,-1.38368,0.0509575,0.277733
-1.5623,0.33731,0.691483,-2.01744,-2.14576,-1.51716,3.46257,-1.08151,-1.28193,1.80483,-0.17049,0.00953668,-1.08104,0.254127
-0.515906,0.743148,2.86362,-1.73464,-2.39558,-1.22038,4.29193,-0.374826,-1.28126,2.74286,0.443809,1.9575,-1.69613,-0.326453
0.0578079,-0.239385,3.60173,-1.64604,-2.32106,-0.687843,4.31621,-0.306346,-0.957194,2.57181,0.470324,1.95182,-1.92582,-1.41762
-0.0526328,-1.22157,3.1531,-2.01414,-2.73041,-0.680677,3.31501,-0.540389,-0.628707,1.82995,0.089218,0.879986,-2.16869,-2.07872
-0.822676,-0.779444,2.47266,-2.04111,-3.23714,-0.705918,1.5728,-0.977627,-0.0411359,0.569234,-0.753175,-0.116856,-2.33853,-1.99509
-0.562952,0.773319,2.25638,0.0818284,-1.78024,0.276174,-0.016045,-0.403919,1.09888,0.649953,-1.01131,0.109257,-0.834292,-0.589895
0.866173,2.76099,1.93406,3.60027,0.889823,1.40301,-0.1107,1.08546,2.61742,2.63271,0.0182134,1.51494,1.994,1.46061
1.33503,3.50884,1.14828,5.7658,1.73145,1.41718,0.155135,1.12074,3.11524,3.9112,0.913193,1.84989,3.30716,2.3082
0.245219,1.48665,0.631628,5.31799,0.30804,0.43569,-1.36587,-0.520693,1.3464,2.6033,0.24393,0.765092,1.46108,0.941052
-0.845827,-0.828257,0.469578,2.17641,-0.919432,-0.570542,-2.40204,-1.69457,-0.880605,1.32106,-1.01939,0.352097,-0.818385,-0.663435
-1.01828,-1.21855,-0.568965,-1.29287,-0.718307,-1.09542,-0.965471,-1.89462,-1.53009,0.977589,-1.89668,-0.0488104,-1.27799,-1.12217
-0.564728,-0.147694,-1.73743,-2.31146,0.269446,-1.23244,0.221475,-1.2682,-0.61854,0.517649,-2.28066,-0.985737,-0.779525,-0.966836
0.254408,0.62332,-1.44601,-0.911076,1.41854,-0.951583,-0.597095,0.140061,0.184463,-0.110649,-1.204,-0.847647,-0.183741,-0.726548
0.733538,0.423036,-0.249621,1.74183,1.74249,-0.202719,-2.31717,1.15467,0.346252,-1.39427,0.389925,-0.059707,0.0231096,-0.665015
0.734356,-0.0257705,0.863128,2.94572,1.47427,0.909035,-2.65657,1.64391,0.134948,-1.55445,0.85959,0.977259,0.852156,0.312685
0.776153,-0.265119,1.08055,3.31098,0.971738,1.52363,-2.01463,1.802,-0.258458,-0.204308,0.957952,1.73154,1.67785,1.46822
1.46859,-0.370141,0.443755,3.53031,0.581565,1.4071,-1.64916,2.11326,-0.331993,1.89706,1.05351,1.51826,2.0072,1.69545
1.94672,-0.763625,-0.651939,2.01485,0.254229,0.680424,-2.42036,2.09692,-0.755972,2.81637,0.466537,0.829689,1.43919,0.914985
1.28628,-0.99938,-1.30712,0.183167,-0.273029,-0.0604385,-3.74348,0.982814,-1.14629,1.41478,-0.209576,0.295646,-0.610478,-0.503986
0.854955,-0.498803,-0.618237,-1.0989,-0.0975037,-0.123984,-2.35308,0.471302,-0.315517,0.95797,-0.266392,0.127162,-1.48912,-0.927244
0.817471,-0.165371,0.654611,-1.45499,-0.0689068,-0.0973631,1.30035,0.795706,0.442879,1.62191,-0.312474,0.0201302,-0.612341,-0.18693
0.519032,-0.828377,1.804,-0.97563,-0.751611,0.293739,3.39863,0.682569,-0.138381,1.21953,-0.701876,-0.152335,0.378007,0.585576
0.420454,-1.73193,2.48471,-0.546132,-1.31489,0.818672,1.89075,0.299386,-0.609894,0.590644,-1.11184,-0.250146,0.858215,0.413103
-0.0752642,-1.90222,2.47291,0.0555497,-2.14386,0.507191,-1.2627,-0.487906,-0.185628,-0.281293,-0.977409,0.189493,0.357297,-0.65191
-0.59876,-0.851941,1.74402,0.591265,-2.69558,-0.145969,-2.78478,-1.09682,0.757723,-1.94028,-0.0960484,1.29233,-0.882463,-1.56656
-0.569027,0.740878,0.109563,0.158766,-2.08242,-0.504351,-1.93384,-0.866863,1.53546,-2.795,0.618869,1.52565,-1.28005,-1.53569
-0.836191,1.31666,-1.29622,-0.757746,-0.978003,-0.498259,0.263107,-0.799414,0.675442,-2.46593,0.785495,0.680852,-0.553542,-0.667436
-0.44884,1.35937,-0.908524,-1.07483,0.207683,0.0636476,1.76001,-0.772466,-0.516306,-1.16545,0.277807,0.0522936,0.224719,0.472691
0.942249,1.15932,-0.233786,-0.504913,0.856172,0.61902,1.42169,-0.627654,-0.646591,0.366801,-0.526927,-0.951596,0.308363,1.20138
1.25688,0.844228,-0.809703,0.141495,0.232259,0.294711,1.22113,-1.61871,-0.266646,1.0026,-0.132964,-2.60423,-0.15341,1.11367
-0.469819,0.574262,-1.92484,0.0056829,-0.985576,-0.602946,1.79088,-3.43521,0.0350583,0.778902,1.15938,-3.72795,-0.569716,0.521014
-2.30549,0.183152,-2.36138,-0.0777098,-1.51642,-1.08576,0.961134,-4.00743,0.376553,-0.355548,2.20257,-3.13813,-1.30787,-0.162515
-2.11565,0.78985,-1.53377,0.298453,-0.669259,-0.73413,-1.02782,-2.69315,1.31918,-1.53767,2.80283,-1.53989,-1.71287,-0.477687
-1.05075,1.69908,-0.503705,-0.234238,0.153494,-0.28886,-2.57864,-1.27928,1.41278,-3.09747,2.53529,-0.611289,-1.58634,-0.270401
0.160657,1.76698,0.0262929,-1.21082,0.3833,0.00546992,-3.03078,-0.393615,0.648652,-4.17218,1.08965,-0.773445,-1.50451,0.0856571
1.59028,1.17389,0.202897,-0.775087,0.984748,0.300337,-1.46378,0.286799,0.0972527,-2.95701,-0.50713,-1.39862,-1.30577,-0.0592521
1.34457,0.210936,-0.0349446,-0.314792,1.41674,0.34628,1.2076,-0.126577,-0.192497,-0.25012,-1.86076,-1.63397,-0.42906,-0.0255166
-0.158367,-0.648421,-0.214631,-0.214111,0.907305,0.0540092,2.85301,-0.665673,0.0578042,2.78616,-2.33499,-0.909221,0.576256,0.786523
-0.783262,-0.31306,0.48497,1.16507,-0.501405,-0.626683,2.95138,0.12053,0.632848,4.62255,-1.12706,0.676324,0.302404,1.30905
-0.443493,0.582552,1.27422,2.74954,-2.05981,-1.22206,1.69429,1.37621,0.533109,4.96176,0.379295,1.65245,-0.567585,0.88298
1.12042,0.97289,2.06435,3.39267,-2.53077,-1.09627,-0.919287,3.19147,-0.000421188,4.23043,1.5367,3.09025,-0.445403,0.15133
3.50161,1.59257,2.88726,3.08233,-1.57635,-0.741699,-3.40764,5.43308,0.303828,2.10422,2.03555,5.00531,0.0591349,-0.426703
4.29098,2.15655,2.32203,2.03625,-0.354105,-0.681761,-3.50811,5.97681,0.986883,-0.878285,1.38152,4.64719,-0.304193,-0.971703
3.15871,1.32277,0.783898,0.705035,0.815028,-0.278858,-2.60586,4.55408,0.765336,-3.03526,0.0507092,2.78704,-0.662344,-0.957608
1.58065,-0.277509,-0.184167,-0.707165,2.03782,0.512556,-2.83571,2.71128,-0.0842109,-3.30902,-1.37427,1.69415,-0.194248,-0.389237
0.398528,-1.13692,-0.246974,-1.28292,2.11814,0.691769,-3.24184,1.46721,-0.637733,-2.1755,-2.14967,2.00656,0.670326,0.0996315
0.609681,-1.74882,0.677348,0.0696097,1.03729,0.0481581,-2.90104,1.42926,-0.943069,-1.71798,-0.942688,3.15003,0.181933,0.0199526
0.926769,-2.54727,1.32675,0.322153,0.266411,-0.422722,-1.4727,1.36048,-1.05769,-2.23908,0.903536,2.75558,-1.04588,-0.0222868
-0.292054,-2.44916,0.163422,-2.21534,0.222691,-0.193449,-0.403372,-0.53584,-1.224,-3.44997,0.730052,-0.207086,-1.55417,0.268689
-1.06848,-0.966327,-0.712764,-3.45743,0.713219,0.279918,0.698464,-2.89643,-0.987221,-4.83712,0.0893393,-2.33553,-1.88652,-0.513298
-1.0413,-0.428475,-0.612238,-3.09579,1.51511,0.627127,3.24763,-3.64618,-0.469783,-3.72153,0.467204,-2.52527,-0.803233,-1.4163
-1.05227,-1.2196,-0.778903,-2.8617,2.16096,0.812197,4.1593,-2.76035,-0.668157,-1.48187,1.12659,-1.97646,1.1843,-0.812113
-1.09706,-0.54601,-0.87338,-2.26692,2.53439,1.00231,3.79679,-2.23684,-0.665599,0.20562,0.944033,-1.53956,2.10072,0.363747
-1.56745,0.595934,-1.17017,-1.89969,2.60199,1.1985,3.57355,-2.62307,-0.311499,1.91727,-0.823992,-2.52099,2.09491,1.21133
-1.71654,0.623215,-1.8252,-0.949034,2.27079,1.2023,1.74861,-2.38613,-0.287981,1.83745,-2.19756,-3.69996,1.09523,1.08397
-1.15353,0.807665,-2.13201,1.46034,1.63747,1.11645,-0.552161,-1.77935,-0.166562,0.503488,-1.81767,-3.79719,-0.443517,0.184546
-0.304747,1.40996,-1.59762,3.37021,1.26734,1.02045,-1.4044,-1.50025,0.0125929,0.651371,-1.29307,-3.20321,-0.882007,-0.210579
1.0935,1.00429,-0.567798,2.91516,1.78983,0.905233,-0.0543908,-0.52051,-0.348457,1.64172,-0.763121,-1.68673,0.394053,0.199957
1.8279,-0.371379,0.0252062,1.03166,2.29486,0.632114,3.00897,0.387375,-0.941938,2.2143,0.564198,-0.371118,1.80378,0.529382
1.02023,-0.430126,0.633395,0.421241,2.09899,0.18292,5.63092,-0.307131,-0.429245,3.51259,1.60549,0.00672809,1.9965,0.165776
-0.480434,0.344251,0.817953,0.253643,0.883583,-0.43292,5.85719,-1.7548,0.595544,3.77663,1.74967,-0.266219,1.07272,-0.207747
-1.04502,0.471858,-0.00962124,-1.38384,-0.600273,-0.779378,2.5727,-1.91578,1.20566,0.842413,1.41892,-0.626852,-0.113982,-0.254761
-0.90451,0.13277,-0.495978,-2.89107,-1.12477,-0.355087,-1.22119,-1.15631,1.13774,-1.49585,0.646662,-0.37268,0.0792021,-0.00239433
