L_precuneus,L_supfrontal,L_angular,L_postcingulate,L_mPFC,L_midtemporal,L_antcingulate,R_precuneus,R_supfrontal,R_antcingulate,R_postcingulate,R_angular,R_mPFC,R_midtemporal
-2.14598,1.26761,-2.53059,1.64359,0.705817,-0.799903,-1.41937,-0.809562,0.621571,2.18303,0.622241,-2.44955,-0.0527737,-0.168423
-1.65851,0.168435,-2.22829,0.212383,0.113393,-0.308371,-0.913351,-0.227867,-0.0133271,2.09896,-0.689558,-1.60831,0.0894841,0.218148
-0.405003,-0.338817,-1.02477,-1.42193,-0.72807,0.00441816,-0.472352,0.27288,-0.421776,0.427641,-1.41248,0.108183,-0.433176,0.00168374
0.464587,0.0232884,-0.136972,-2.13121,-1.1728,-0.125929,-0.634235,0.930533,-0.24665,-0.571597,-1.06788,1.54876,-1.23703,-0.535796
0.0183878,-0.403817,-0.543662,-3.10837,-1.12605,-0.292129,-1.73739,1.18527,-0.176495,-0.844407,-1.16923,1.95527,-1.11083,-0.408571
-1.41994,-1.08288,-1.61876,-3.69173,-1.35657,-0.308756,-2.61059,0.551665,-0.40088,-1.55897,-1.05304,0.96115,-1.24362,-0.217466
-1.94639,-0.71891,-1.62824,-3.63742,-1.38514,0.309996,-1.27719,0.113107,-0.350022,-1.40902,-0.0989008,-0.323594,-1.2856,0.20726
-0.565016,0.159664,0.0216586,-2.55497,-0.645842,1.03794,1.01162,0.436074,-0.341064,-0.715837,0.73646,-1.40442,-0.273145,1.00332
1.5413,0.62584,1.73954,-0.18718,-0.00588584,0.92641,2.02539,0.947857,-0.632782,-0.347033,1.17465,-1.85851,0.56593,1.0149
2.37815,0.564723,2.29377,1.79124,0.0965039,0.264726,1.37702,0.506801,-0.84283,-0.165878,1.16284,-1.38573,0.486257,0.282015
1.55903,0.0553136,2.12655,3.21782,-0.0248124,-0.384254,0.642271,-0.86242,-0.898765,-0.531812,0.608985,-0.663438,0.311732,-0.394902
1.01185,-0.402562,2.40461,4.31136,0.22788,-0.682121,1.69632,-1.42974,-0.907322,-0.584885,0.823947,0.203289,0.696888,-0.723751
1.65822,-0.29925,3.05029,3.47662,0.778477,-0.539799,3.48895,-0.679694,-0.582393,0.114521,1.48833,1.72197,1.11711,-0.45483
1.4327,-0.0519428,2.54986,1.41763,0.269787,-0.353998,2.75929,-0.144853,0.00531857,-0.227484,0.663206,2.74864,0.915471,0.210761
0.371021,0.199781,1.65053,0.0718008,-1.11385,-0.0840447,0.818735,-0.195528,0.374067,-1.69554,-1.15149,2.32784,0.232945,0.625791
-0.274226,0.76683,1.61498,-0.440947,-1.61379,-0.142418,0.0656478,-0.300227,0.647227,-2.65335,-1.45422,1.96523,-0.521458,0.656823
