0.371393070044786,0,0,0,0.003288635131901,0,0,-0.00333554535090655,0,0,0,0,0,0
0,0.444401482133943,0.00389894439222895,0,0,0,0,0,0,0,-0.00500960850484856,0,0,0
0,0,0.462113397369143,0,0,0,0,0,0,0,0,0,0,0
0,0.00232875071840937,0,0.459033001649653,0,0,0,0,0,0,0,0,0,0.00413043678925955
0,0,0,0.00470380273248578,0.501639551112094,0.00488325910775729,0,-0.00840636790424531,0,0,0,0,0,0.00232926733700555
0,0,0,0,-0.00409989403942969,0.488033466546255,0,0,0.00150725385785793,0,-0.00399040793419336,0,0,0
0,0.00517226191450305,0,0.00152956957062681,0.00350208648377903,0,0.491554100272938,0,0,0,0,-0.00605998903635587,0.0112059946037706,0
0,0,0,0,0.00847558546743945,0.00971924078397048,0,0.389135653784085,0,0,0,0,0,0
-0.00252690630553842,0,0.0015144685568195,0,0,0,0,0,0.456812717725745,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.47061164967265,0,-0.000793565199007294,0,0
0.00162706177648512,0.00318328042739545,0,0,0,0,0,0,0,0,0.458992853740661,0,0,0
0,0,0,0,0,0,0,0.00363002235053916,0,0,0,0.481281829262065,0.00535253087144335,0
0,0,0,0.00184850456897579,0,0,-0.00412137841511816,0,0,0,0,-0.00536843535338319,0.503799209388649,0.0085059270310297
0,0,0,0,0,0,0,0,0,0,0,0,0,0.458510942871807
